BNTASA,10383,18613
OANI,10418,28874
BPAGMA,10161,18951
BYARS,10213,20690
CJIAEA,10310,37314
ABYRAA,10318,32507
CVLPS,10013,26999
CQSIRA,10053,25368
MHOI,10058,28413
AENBI,10277,41875
AFOCIA,10095,11667
ACUMS,10391,10841
BGIRSA,10035,17179
AOLE,10321,13490
CMULMA,10043,24121
THAR,10245,29614
BSGGMA,10410,19857
RORI,10201,29231
ABBII,10358,10731
BMRRI,10060,18408
BCIGAA,10198,15788
ATES,10077,15396
BJULS,10152,17804
CMULMA,10043,24141
ATNTI,10251,31594
DESS,10377,27411
BNITSA,10303,35885
CVIROA,10154,26855
BTURA,10141,20258
LLAR,10253,36253
BVANM,10015,20482
CQSIRA,10053,39743
CSLIEA,10030,25682
BNTHI,10431,18588
DTRS,10398,27398
ARTJS,10239,14503
LLAR,10253,36287
CVEGSA,10327,33417
BIIZIA,10312,38996
BSAS,10131,20323
OANI,10418,28852
BGROSA,10474,17029
CPTUS,10265,32743
CFSOS,10283,38062
ACUMS,10391,10869
CCZES,10285,33222
BBII,10243,20310
ALIDS,10211,12558
BNITSA,10303,18501
CAOESA,10309,38265
SOTS,10297,41768
BIIZIA,10312,38904
ANASA,10165,13324
CSPAS,10276,40042
CPNEI,10319,24980
PERS,10381,29054
BHLIA,10457,17426
BOFEA,10117,18683
APYKS,10429,14130
CNCYE,10252,37189
BBATE,10293,35614
BNHOI,10451,18557
CSPOAA,10275,33815
AGTISA,10328,33795
CTIPSA,10371,26342
BJONA,10424,17798
CJIAEA,10310,37341
CSPOAA,10275,33874
BNITS,10443,18460
BIIZIA,10312,17615
CHLIA,10104,23316
MITS,10029,28364
BDESS,10314,16444
BPALSA,10110,19046
BCOGR,10331,15936
ANNUS,10464,13306
BHRMIA,10230,17365
BDESS,10314,32304
CPNEI,10319,36406
CGAIE,10288,35018
CMTEEA,10151,24535
CBADA,10497,21436
CQICSA,10166,25337
BDROI,10287,39119
AFRBIA,10301,41159
BNITSA,10303,41164
BFCISA,10487,16938
AOTRSA,10199,13718
ATLESA,10453,14937
CPIFIA,10322,25023
BCYSSA,10379,15985
CRUSR,10238,25627
AARGEA,10409,10403
CPTUS,10265,32798
CLNUS,10264,38560
SOTS,10297,29373
CATESA,10481,21395
CNIAA,10305,24645
CGAIE,10288,35013
BLUCAA,10356,17918
AGBAS,10273,37017
CVNSI,10304,35269
CVEGSA,10327,33402
UGWS,10176,39893
VCUA,10281,36771
BAORS,10291,15492
CAOLEA,10362,21195
BADAI,10057,15458
BTELMA,10370,20013
AAAPSA,10121,39415
CBLUIA,10436,21504
CMULMA,10043,39611
BIIZIA,10312,38986
AGBAS,10273,37097
BRDUAA,10244,30936
APYKS,10429,14142
CQSIRA,10053,39777
AGBAS,10273,37083
BCBUIA,10100,16149
CAANIA,10229,20934
CPRUA,10193,25225
ASCHI,10158,14851
CHOVAA,10132,23436
BWTZI,10274,36309
BPTII,10365,19165
BTRCAA,10101,20181
JOBS,10139,27918
ATNTI,10251,31592
AEBII,10250,30470
CSTAE,10039,25807
AAMMNA,10280,41757
CVERSA,10256,34182
APTEI,10084,14179
BIIZIA,10312,38994
CTNNIA,10279,31796
CTBAA,10300,38474
AGPESA,10380,11826
ATEBA,10249,14960
BCOGR,10331,30020
BXOPS,10269,35469
BLUNAA,10026,18017
AGEES,10345,12144
ATNTI,10251,31534
CCFFRA,10232,21864
APAER,10259,40214
BGOVI,10414,17041
APAER,10259,31017
BHELIA,10292,39067
CQSIRA,10053,39767
AQINS,10316,36086
AENBI,10277,39309
AAFAIA,10263,40238
ABYRAA,10318,32549
CBLLIA,10234,21762
CRHMIA,10027,25519
CDLIIA,10192,22341
CQSIRA,10053,39761
CJNES,10136,23772
BBATE,10293,35636
APOES,10203,14298
CBEAI,10010,21605
CSPOAA,10275,33849
BDROI,10287,41829
CMATM,10298,24507
CSPOAA,10275,33898
SOTS,10297,29396
CAYNSA,10452,21241
CMNASA,10108,24262
CRARS,10156,25543
CTBAA,10300,38421
CCSOAA,10294,21995
BHMI,10142,15421
CCORIA,10162,22152
CMATM,10298,32209
BPLLSA,10028,19150
CQSIRA,10053,39783
BEMIS,10179,16862
MITS,10029,28397
CAFRIA,10082,20986
CPTUS,10265,25255
CLPTA,10335,32982
CPIFIA,10322,25025
DTRS,10398,27386
BZNKIA,10330,20754
CVEGSA,10327,33463
CSTTA,10148,26255
CPNEI,10319,36443
CHPISA,10255,30846
BONGEA,10099,18790
BPLAS,10268,38315
UGWS,10176,39803
BDHIEA,10184,16604
ACURSA,10307,33699
BNTASA,10383,18601
CVERSA,10256,34101
CTBAA,10300,41682
BIIZIA,10312,41784
MARI,10389,28252
AMOSSA,10311,35919
ATCASA,10341,15197
LOTM,10415,28119
BCOGR,10331,30017
CCSOAA,10294,21999
CCORIA,10162,22141
APAER,10259,14205
CLPTA,10335,40589
CMATM,10298,32247
ADURS,10286,33093
APAMMA,10109,14330
BBSWI,10282,15755
CTIPSA,10371,26333
BIIZIA,10312,41785
BGICS,10483,17146
AANES,10396,10029
BYARS,10213,20718
CRROI,10197,25590
AGULI,10008,11941
DYEI,10087,27473
AAOLE,10333,35555
CWEDI,10216,27042
FICA,10031,27491
ABOCIA,10423,10693
SOTS,10297,38892
BEEGS,10407,16754
BDESS,10314,32388
BHMI,10142,15418
AGISAA,10054,12077
BDADAA,10375,16492
AGULI,10008,11944
CGAIE,10288,23209
CEIUS,10382,22788
AMLISA,10296,30159
CTIRAA,10289,26476
BRDUAA,10244,30996
AAFAIA,10263,10176
AGTISA,10328,33740
CBSSIA,10325,40250
CSMUSA,10233,26021
MOIS,10336,37976
CNRES,10486,24614
ACUMS,10391,10862
CSDES,10329,41622
BLCASA,10007,17921
THAR,10245,37584
BMIRS,10484,18306
AHYA,10235,13962
BTCOR,10062,20110
CBLUIA,10436,21495
CMHOIA,10241,34820
CCENS,10463,21907
BRAPXA,10392,19557
CHOVAA,10132,23434
AABIS,10448,38649
AIHMSA,10207,12300
CFSOS,10283,22912
CCSOAA,10294,34772
AMCKM,10355,13013
BKFFIA,10078,17843
BFNTAA,10320,16912
CAICA,10353,21043
BQMAS,10222,19467
CAFRIA,10082,20964
MARI,10389,28269
BENDIA,10144,16775
ABYRAA,10318,32510
BQESR,10237,19481
BPANIA,10342,19239
MARI,10389,28275
CMHOIA,10241,34816
BRAPXA,10392,19523
AOLE,10321,30575
LLAR,10253,41246
CBNIIA,10042,21642
CTNNIA,10279,26509
BPENS,10348,19330
OENS,10323,31849
CTNNIA,10279,40350
ADURS,10286,33057
BPAYSA,10190,19304
AGTISA,10328,11999
AAOLE,10333,10280
AGTUSA,10430,11910
CMATM,10298,32231
AGBAS,10273,11877
APYKS,10429,14150
CBNEI,10446,21547
BBSWI,10282,40409
MITS,10029,28368
ACOSI,10116,11000
AICA,10360,12673
CCLEA,10324,36694
CFCOIA,10419,22872
CFSOS,10283,38055
AGTISA,10328,33798
CPMOAA,10278,30727
ARPIA,10114,14435
PLAN,10408,29032
AMELSA,10017,13244
CCZES,10285,33278
AMLOSA,10344,12980
CLNUS,10264,24054
GNWI,10036,27650
BOMES,10001,18841
CIENSA,10135,23511
CDIAIA,10315,40522
CQSIRA,10053,39703
CGIES,10052,23053
ASMBI,10037,14578
CGAIE,10288,35012
BRDUAA,10244,19566
AMOSSA,10311,35975
BEEGS,10407,16739
ATEBA,10249,40285
CPMOAA,10278,40145
MOIS,10336,37989
BLUCAA,10356,17886
AEBII,10250,11373
APLVS,10033,13901
CSTAE,10039,25810
CZNSIA,10295,30338
BPLAS,10268,19387
CWTRSA,10147,27035
NVES,10129,28729
PTIX,10006,28985
BCYSSA,10379,15988
CPGUS,10326,37776
CSENX,10248,25895
BTMISA,10225,20238
MOIS,10336,28586
CGAMY,10204,23023
BDROI,10287,41825
BNTASA,10383,18620
UGWS,10176,39867
BRAPXA,10392,19554
BBEIA,10061,15704
BPTII,10365,19189
HTWI,10191,27726
BBSWI,10282,15728
BRDUAA,10244,30926
CLPTA,10335,23963
CDERIA,10130,22587
CVERSA,10256,34165
CGSESA,10186,23198
CSUNI,10267,33319
CZNSIA,10295,30377
AMXIAA,10467,12956
LOTM,10415,28109
APAER,10259,31008
CHPISA,10255,30881
ATSASA,10097,14886
BSARS,10456,19819
BBII,10243,37832
BHELIA,10292,17532
CVNSI,10304,26797
AACIMA,10299,40638
CJNES,10136,23760
RGIA,10317,41372
BGONM,10112,17085
AOOSM,10032,13668
BPLAS,10268,38383
CQSIRA,10053,39748
BPOLIA,10022,19249
ASCHI,10158,14840
CGIEE,10005,22989
OUNS,10308,32105
CXPES,10469,27107
BDATE,10024,16320
AYABEA,10435,15314
SOTS,10297,29379
AIULM,10181,12273
BWTZI,10274,36383
BHELIA,10292,39030
APTHN,10338,14036
ATKEAA,10050,15081
AAMMNA,10280,38759
AIATIA,10075,12329
BFNTAA,10320,34988
CYNGI,10011,27192
BOLUA,10466,18727
CATESA,10481,21379
CPGUS,10326,37772
CCLEA,10324,41323
CDELS,10437,22363
CLROM,10442,23952
AAANI,10021,39238
AAANI,10021,10136
BCESI,10376,15854
BBII,10243,37884
AMDESA,10492,13050
CWEDI,10216,27054
ABBII,10358,10753
ALLI,10399,11446
HHRS,10440,27805
NVES,10129,28737
BBII,10243,37889
CPNEI,10319,24983
CRROI,10197,25579
CADIM,10000,21155
CGIES,10052,23067
ZUDI,10208,29987
ATALAA,10455,15026
CLTRSA,10459,24105
BJULS,10152,17839
BHRMIA,10230,17390
BADAI,10057,15473
BAISA,10140,15535
AARGEA,10409,10426
CLPTA,10335,23977
AGTISA,10328,33720
CBADA,10497,21406
CNCYE,10252,37146
CRUSR,10238,25607
VCUA,10281,36764
CBSSIA,10325,31242
CPRUA,10193,25236
AAAPSA,10121,39406
CLTRSA,10459,24080
BMTES,10106,18386
CSPAS,10276,30233
CPIFIA,10322,32443
BPETS,10266,33531
CVERSA,10256,26835
BNTHI,10431,18590
BPAYSA,10190,19302
AGPESA,10380,11813
THAR,10245,37567
CTNNIA,10279,31744
AMLLHA,10491,13230
BENOXA,10473,16716
AERRO,10182,11541
CAROAA,10339,20846
CRBIAA,10227,25676
ALOGRA,10056,12725
ASHUIA,10247,33963
AEDEIA,10262,40926
BVNGS,10068,20542
BFNTAA,10320,34918
BRDUAA,10244,30916
CPGUS,10326,37743
CINISA,10085,23460
BBII,10243,37882
CGAIE,10288,41014
CDARI,10284,22515
CTBAA,10300,26376
CVELX,10185,26687
BTAUMA,10214,19921
BBATE,10293,35666
AAANI,10021,39201
CMATM,10298,32292
UGWS,10176,39888
CNCYE,10252,37188
CHNAS,10261,23266
AHCTIA,10397,12207
CDARI,10284,22503
BMTZIA,10044,18239
AMELSA,10017,13254
CSPAS,10276,25721
CCNASA,10246,22057
BLUDAA,10378,17987
CQICSA,10166,25326
CMATM,10298,24498
CSENX,10248,35342
BATRXA,10402,15570
CRROI,10197,25598
BATRXA,10402,15581
AABIS,10448,38643
BBII,10243,37800
BAORS,10291,40338
BMIRS,10484,18285
BGIRSA,10035,17198
ANNUS,10464,13284
THAR,10245,37587
CAOESA,10309,38231
AEDEIA,10262,40938
BOENXA,10302,34551
BJULS,10152,17800
BCRNI,10337,35149
BVLLA,10066,20462
BYARS,10213,20685
ABEHI,10493,10628
AABIS,10448,38692
BONGEA,10099,18770
CNIAA,10305,24672
AMKHI,10223,12902
BNTASA,10383,18622
BDIDA,10173,16535
CBNKI,10366,21835
AMLISA,10296,30114
AARES,10480,10552
CMULMA,10043,39668
BRSSIA,10051,19632
ANNUS,10464,13281
CCORIA,10162,22150
BRSSIA,10051,19610
BFCISA,10487,16958
CUTRAA,10272,41225
BONGEA,10099,18783
BQMAS,10222,19474
AMCKM,10355,13035
AMLISA,10296,40021
PLAN,10408,29010
ATSASA,10097,14897
BBII,10243,20280
CDERIA,10130,22577
BCOGR,10331,15945
BOENXA,10302,34543
LLAR,10253,36279
CVTZI,10390,26901
BDHIEA,10184,16639
LLAR,10253,36277
BSULR,10228,19780
CJNES,10136,23762
ALORS,10236,12602
BBATE,10293,41138
CAANIA,10229,20945
RGIA,10317,36851
CAYNSA,10452,21267
CHPISA,10255,23386
BATE,10395,16668
CCWFIA,10018,22112
BDESS,10314,40463
CVNSI,10304,35217
CMHOIA,10241,34882
BLUDAA,10378,17968
AACIMA,10299,33101
LITA,10149,28195
CCNASA,10246,22041
ASILAA,10113,14800
CUTRAA,10272,36108
ABYRAA,10318,32536
BRIGSA,10240,37441
ATKEAA,10050,15097
BNITSA,10303,35884
BBSWI,10282,32095
BHNPNA,10143,17464
ALOGRA,10056,12758
CDRAI,10111,22422
CTBAA,10300,26382
BHSOIA,10194,17490
BRDUAA,10244,30941
BCOPS,10048,16167
SINO,10071,29451
APNDA,10055,13832
APAER,10259,14220
CMHOIA,10241,40972
AMLLI,10157,13198
AMRIE,10401,12851
CRARI,10076,25462
CGAIE,10288,41019
BBSWI,10282,15753
BCSIA,10406,16264
MIES,10045,28521
CIULM,10257,39998
BVNGS,10068,20529
BDESS,10314,40467
NVES,10129,28739
BTMISA,10225,20228
CFSOS,10283,22883
CCZES,10285,33216
AYABEA,10435,15288
BPAYIA,10271,19099
CPRUA,10193,25208
BVEGS,10180,20376
ADCTSA,10490,11269
ARPIA,10114,14423
BTCOR,10062,20101
KEBI,10404,28071
CBLUIA,10436,21506
CPNEI,10319,36426
CPGUS,10326,37711
BPTII,10365,19191
ACMBA,10332,37633
CGAIE,10288,41005
AYABEA,10435,15313
CYRIS,10416,27144
VCUA,10281,41359
BCRNI,10337,35138
OUNS,10308,40420
BBATE,10293,35680
BGOVI,10414,17046
ABYRAA,10318,32573
AAMMNA,10280,38706
BMCHI,10460,18181
ARTJS,10239,14505
ABYRAA,10318,40516
ASAPI,10422,14753
BHMI,10142,15416
CDIAIA,10315,32602
CMNDO,10445,24182
KANS,10270,37261
BAORS,10291,15484
BCOGR,10331,30026
CSPAS,10276,30225
BWTZI,10274,20562
RGIA,10317,29139
VCUA,10281,36770
CSUNI,10267,40663
CVIROA,10154,26870
THAR,10245,29621
AAFAIA,10263,10190
BPEGA,10059,19015
CPNEI,10319,36449
ALYNX,10138,12799
CTBAA,10300,38488
ATALAA,10455,15031
MHOI,10058,28430
AAFAIA,10263,31114
THAR,10245,41509
CMANXA,10046,24333
AGBAS,10273,41403
AAMMNA,10280,10260
BHELIA,10292,39035
CVLLA,10073,26731
BHSOIA,10194,17510
AAFAIA,10263,10196
BCINS,10019,15820
CDANEA,10438,22714
CMHOIA,10241,34801
CDIR,10218,24819
CVERSA,10256,34173
BTCOR,10062,20089
AGULI,10008,11942
ASILAA,10113,14801
AMKHI,10223,12903
BVNGS,10068,20539
BCOGR,10331,30087
CCZES,10285,33252
ATEBA,10249,40298
COOGRA,10364,24796
CBLUIA,10436,21494
JOBS,10139,27917
APAER,10259,14210
ACUMS,10391,10858
BCINS,10019,15835
OENS,10323,40375
CNOLEA,10088,24739
CIENSA,10135,23488
AOLE,10321,40118
CHNAS,10261,36543
BHELIA,10292,39093
BMRRI,10060,18414
CMATM,10298,32226
CRHMIA,10027,25496
BBADA,10496,15611
GEAA,10226,27598
CSPAS,10276,25732
CCNASA,10246,40800
AMDESA,10492,13042
CMHOIA,10241,24405
BFNTAA,10320,34906
BMTZIA,10044,18211
CMULMA,10043,39684
BHELIA,10292,17559
BDESS,10314,32396
CSENX,10248,25903
CPIFIA,10322,32471
BGICS,10483,17122
CVIROA,10154,26845
BTICR,10070,20073
CIENSA,10135,23496
APJES,10127,13762
CQSIRA,10053,39793
LLAR,10253,36254
ATEBA,10249,31462
CBNEI,10446,21538
CNOLEA,10088,24731
SDIS,10413,29489
BENOXA,10473,16700
CMULMA,10043,39690
BDHIEA,10184,16614
AAFAIA,10263,10163
CUTRAA,10272,41231
BFNTAA,10320,40985
AMELSA,10017,13273
ASHUIA,10247,33949
VLLR,10359,29871
BDROI,10287,39113
AENBI,10277,39388
BDROI,10287,39154
BSTISA,10306,19894
VCUA,10281,36798
BDADAA,10375,16511
GNWI,10036,27667
CSDES,10329,38131
CZNSIA,10295,27299
CGAUI,10133,23113
AACIMA,10299,10371
CTHLSA,10219,26539
CSPAS,10276,25734
CPENSA,10093,25069
BGONM,10112,17094
CIULM,10257,23619
CMNASA,10108,24243
THAR,10245,41511
AAOLE,10333,35528
CSSOS,10178,26155
AHMOIA,10041,39561
CTIRAA,10289,30651
BCIGAA,10198,15765
CRARI,10076,25478
FNQI,10170,27540
CHPISA,10255,30830
TACA,10468,29723
CDIAIA,10315,32645
ABYRAA,10318,32577
AAANI,10021,39263
ASHUIA,10247,33937
AAFAIA,10263,40235
BHRMIA,10230,17398
AEDEIA,10262,34608
COOGRA,10364,24775
CAOESA,10309,38213
BAORS,10291,40337
SOTS,10297,38827
CYRIS,10416,27138
CPIFIA,10322,25006
BDOTAA,10146,16564
ATCASA,10341,15181
CBTTS,10385,21578
AGAUIA,10449,12003
SOTS,10297,29377
CAENAA,10290,34228
RGIA,10317,36832
CNIAA,10305,24669
CVERSA,10256,34111
SFOI,10428,29299
CADIM,10000,21127
BRIGSA,10240,37444
DESS,10377,27400
AEDEIA,10262,34685
BDROI,10287,39106
CIULM,10257,39933
AGEES,10345,12152
BTICR,10070,20064
CDSASA,10080,22651
CQSIRA,10053,39751
BPALSA,10110,19065
CPTUS,10265,32770
CAICA,10353,21073
BHSOIA,10194,17507
CSUNI,10267,25841
BBII,10243,37887
CVEGSA,10327,26650
BENDIA,10144,16787
CVLLA,10073,26734
AGERAA,10124,12094
ADURS,10286,40609
ATKEAA,10050,15094
BBATE,10293,35689
BCSIA,10406,16257
ALAGIA,10217,12588
ADURS,10286,33011
CSPAS,10276,30249
APAER,10259,31057
CCSOAA,10294,34783
LOTM,10415,28081
CHNAS,10261,23279
SECI,10313,32886
TERI,10126,29679
CHPISA,10255,30852
AEDEIA,10262,11499
ALHOIA,10025,12685
BAORS,10291,31624
BDADAA,10375,16502
MOIS,10336,37979
AAOLE,10333,10312
CSUNI,10267,33338
BSTISA,10306,31388
AADVIA,10482,10457
TNCS,10125,29772
CJFFI,10004,23667
CHNAS,10261,41303
BAISA,10140,15527
CHNAS,10261,36521
CMNNEA,10047,24397
CADIM,10000,21124
AARES,10480,10521
CIULM,10257,41981
CBSSIA,10325,31258
LOTM,10415,28091
APAER,10259,31072
AAMMNA,10280,10264
AMLEIA,10074,12820
ASENXA,10411,14644
AGBAS,10273,37000
ASHUIA,10247,33924
AAFISA,10188,10086
AACIMA,10299,33158
ADECSA,10174,11318
BWIAI,10343,20600
BVEGS,10180,20375
BDHIEA,10184,16624
AARGEA,10409,10409
AIHMSA,10207,12296
CBTTS,10385,21573
AGBAS,10273,11855
AGPESA,10380,11820
BTRCA,10221,20144
BHELIA,10292,39048
CSGIAA,10092,26194
DYEI,10087,27446
AOTRSA,10199,13685
BPTII,10365,19187
CGSESA,10186,23169
CAENAA,10290,34218
BRDI,10177,17578
MIRA,10189,28325
BFNTAA,10320,40984
CPTUS,10265,32714
CNCYE,10252,24579
BCRNI,10337,41020
BOENXA,10302,34542
CUTRAA,10272,41235
ATALAA,10455,15033
MOIS,10336,37962
ASAPI,10422,14748
AHMOIA,10041,39527
BCOGR,10331,30054
OENS,10323,31838
APLVS,10033,13905
BBATE,10293,15650
ACURSA,10307,33687
BGNHI,10159,17230
CKNSIA,10155,23865
BMDWIA,10426,18269
CMNASA,10108,24269
ASMBI,10037,14571
CVEGSA,10327,33460
ASTIAA,10417,14527
ATLESA,10453,14948
BDADAA,10375,16499
BDOTAA,10146,16599
AGTISA,10328,33780
CMAGS,10454,24203
CORDIA,10488,24848
BSTISA,10306,31331
HLVM,10009,27773
CMATM,10298,40458
CNIAA,10305,24662
AFRBIA,10301,35712
CJIAEA,10310,23745
BWTZI,10274,20577
CCNASA,10246,34050
CAOESA,10309,38290
BGANAA,10340,16960
BOFEA,10117,18680
JOSI,10347,27953
CGAIE,10288,41001
CDLIIA,10192,22326
ATEBA,10249,14973
CPMOAA,10278,25154
AHYA,10235,13977
JOSI,10347,27938
BPETS,10266,18892
BDROI,10287,16401
CGAIE,10288,35062
BOENXA,10302,34584
CMTEEA,10151,24546
BNTHI,10431,18595
CINISA,10085,23472
BBADA,10496,15603
BHELIA,10292,39011
BAISA,10140,15545
BNTASA,10383,18631
BTRCAA,10101,20186
ATNTI,10251,15067
AHMOIA,10041,12181
AAFAIA,10263,31156
ADHIE,10498,11331
BAORS,10291,31691
BPEGA,10059,19014
BGIRSA,10035,17174
BDADAA,10375,16508
BDADAA,10375,16483
CAOESA,10309,21108
AMOSSA,10311,41191
KANS,10270,28032
BHRMIA,10230,17369
KANS,10270,37216
BRDUAA,10244,19595
MOIS,10336,28597
CHOVAA,10132,23414
RGIA,10317,36812
CWEDI,10216,27070
BRDUAA,10244,30925
BPLAS,10268,41679
BBII,10243,37829
BCESI,10376,15875
AHMOIA,10041,41906
AJGOI,10115,12381
CTNNIA,10279,31720
CBTTS,10385,21591
CUUIA,10012,26573
ATQUAA,10081,15132
BPLAS,10268,38311
KANS,10270,37270
BPAYIA,10271,34459
CBSSIA,10325,31209
CPRUA,10193,25205
AOKIOA,10472,13620
ATNTI,10251,15060
CVERSA,10256,26808
ACIQS,10444,10957
BPAUIA,10168,18997
AEDEIA,10262,11489
AMLISA,10296,13093
AGBAS,10273,37069
CIGS,10479,21002
ARTJS,10239,14511
CTNNIA,10279,31768
BATE,10395,16667
CLNUS,10264,38527
CPMOAA,10278,30734
CJNSI,10357,23687
CNLKSA,10120,24693
CADIM,10000,21159
CCNASA,10246,34046
CNIAA,10305,31903
CVIROA,10154,26857
CCWFIA,10018,22102
AOOSM,10032,13655
BMAUA,10258,18102
CDIAIA,10315,32611
AKEBI,10220,12440
CTNNIA,10279,26519
NAPU,10386,28617
CIULM,10257,39912
AABIS,10448,38651
BMIRS,10484,18305
BGONM,10112,17104
CSTAE,10039,25820
CLNUS,10264,38528
AMLISA,10296,40022
CGAMY,10204,23034
CMULMA,10043,39627
CVEGSA,10327,26661
CLNUS,10264,38546
CTNNIA,10279,31792
BPAYIA,10271,34420
SMBI,10102,29346
CTIRAA,10289,30667
CZNSIA,10295,30379
CCFFRA,10232,21862
CVIROA,10154,26875
BMCHI,10460,18168
HTWI,10191,27723
BAISA,10140,15546
BHSOIA,10194,17495
CAFRIA,10082,20998
BSTISA,10306,31330
BATRXA,10402,15573
CNRES,10486,24639
BTLES,10461,19987
BPETS,10266,33537
HTWI,10191,27720
AMLEIA,10074,12826
BCOPS,10048,16176
BMTZIA,10044,18221
CZONS,10260,27244
BCYPS,10494,16235
BPEGA,10059,19000
ACIQS,10444,10949
BGROSA,10474,17031
AMELSA,10017,13256
AACIMA,10299,33124
BAISA,10140,15557
CSENX,10248,35313
RORI,10201,29200
BWTZI,10274,20563
CZONS,10260,27267
BIIZIA,10312,38931
ABYRAA,10318,32584
CSDES,10329,41620
BBATE,10293,35652
CDIAIA,10315,32607
BIIZIA,10312,38993
AMOSSA,10311,35959
CDERIA,10130,22589
ABYRAA,10318,10565
CYNGI,10011,27187
BOENXA,10302,40900
CGAUI,10133,23111
CSDES,10329,41631
CPLANA,10195,25191
CTNNIA,10279,40346
JOSI,10347,27923
AAFAIA,10263,31182
CCNASA,10246,22040
AUSIS,10471,15202
CHOVAA,10132,23439
CVTZI,10390,26897
CSBASA,10119,26225
CCLEA,10324,36608
BHRMIA,10230,17384
CJNSI,10357,23692
CTIRAA,10289,30663
CLPTA,10335,32908
CIULM,10257,39907
ATNTI,10251,31516
CGAUI,10133,23081
BTAUMA,10214,19936
APAMMA,10109,14333
AMELSA,10017,13242
AACIMA,10299,33186
CNIAA,10305,31900
CDIAIA,10315,22549
BCIGAA,10198,15764
AEBII,10250,11387
AJANAA,10465,12418
CPIFIA,10322,32488
ADURS,10286,33073
CQSIRA,10053,25370
BEEGS,10407,16740
CSDES,10329,25774
ATES,10077,15376
CIIGSA,10420,23590
AAOLE,10333,10286
BDESS,10314,16478
BPAGMA,10161,18947
GEAA,10226,27577
CFCOIA,10419,22870
CSENX,10248,41061
APINS,10352,14253
CORDIA,10488,24842
CDUCI,10067,22731
BCOGR,10331,30033
BPAYIA,10271,34413
CCFFRA,10232,21852
BVEGS,10180,20370
WMMI,10038,29948
AAOLE,10333,35598
OENS,10323,28890
CVERSA,10256,34114
AARES,10480,10538
BENOXA,10473,16688
ACMBA,10332,37695
ASRVL,10369,14714
GABR,10354,27602
AOVIIA,10434,13589
CDRAI,10111,22410
APOEI,10205,14062
OUNS,10308,28816
DTRS,10398,27389
BDROI,10287,39157
CCENS,10463,21899
CPONSA,10167,25080
DESS,10377,27421
CJNSI,10357,23688
AQINS,10316,36065
WMMI,10038,29923
AAOLE,10333,35529
ROAI,10405,29170
BDESS,10314,16467
LOTM,10415,28114
CRBIAA,10227,25656
AACIMA,10299,33176
CNCYE,10252,24572
BIIZIA,10312,41789
AAETAA,10470,10077
AOLE,10321,30566
BMIRS,10484,18294
AERRO,10182,11537
CHNAS,10261,41302
BCRNI,10337,35143
AQINS,10316,14361
CCZES,10285,22218
BCIGAA,10198,15794
AMRIE,10401,12854
CDELS,10437,22377
LLAR,10253,36216
AGTISA,10328,33723
THAR,10245,41504
CPNEI,10319,36463
BCRNIA,10134,16078
AIULM,10181,12259
CTIRAA,10289,30625
ADCTSA,10490,11251
AACIMA,10299,10370
OENS,10323,31835
CMXIA,10200,24302
AGEES,10345,12150
BMDWIA,10426,18240
CTNNIA,10279,26488
CZNKI,10003,27223
BPAYIA,10271,34447
CSBASA,10119,26209
AHMOIA,10041,12189
CCSOAA,10294,34740
CTHLSA,10219,26555
CFLOAA,10254,36922
BMAUA,10258,34354
VCUA,10281,36772
ASENXA,10411,14669
CAANIA,10229,20957
CCLEA,10324,36640
OUNS,10308,32186
BTMISA,10225,20208
CLPTA,10335,23965
CAFRIA,10082,20967
CAENAA,10290,21325
BVGESA,10447,20437
AMLEIA,10074,12803
CVTZI,10390,26911
CFLOAA,10254,41395
AOLE,10321,30591
BLUNAA,10026,18015
AMOSSA,10311,35905
CDSISA,10212,22443
BMIRS,10484,18295
CZNSIA,10295,30362
CDIR,10218,24829
CMULMA,10043,39661
AKEBI,10220,12470
CFSOS,10283,41617
CBNEI,10446,21532
CVERSA,10256,34107
BPAYSA,10190,19294
BWTZI,10274,20585
AGTISA,10328,11967
ROBS,10441,29100
CVERSA,10256,34142
AQINS,10316,36039
ANPPN,10164,13441
ATNTI,10251,31589
BPLAS,10268,38398
BGUFSA,10034,17262
CCSOAA,10294,34742
AABIS,10448,38607
CSGIAA,10092,26184
AHCTIA,10397,12238
CMULMA,10043,39658
CCSOAA,10294,34766
CVIROA,10154,26873
CVERSA,10256,26828
BFCISA,10487,16944
AAFAIA,10263,31131
TECS,10351,29685
AMLISA,10296,30146
BEUIS,10387,16828
BPAGMA,10161,18929
CMANXA,10046,24350
BRDUAA,10244,30921
CPMOAA,10278,30726
BIBEAA,10160,17705
PNGS,10083,28921
ACUMS,10391,10840
CVNSI,10304,41056
CHPISA,10255,30886
ATES,10077,15393
CNCYE,10252,24583
BXOPS,10269,20668
AAAPSA,10121,41880
BNITSA,10303,18496
BCOPS,10048,16188
AARGEA,10409,10407
BRANS,10169,19659
BPETS,10266,33544
LOTM,10415,28085
CZNSIA,10295,27281
CVEGSA,10327,33499
CTHLSA,10219,26534
AGULI,10008,11924
MHOI,10058,28439
BPAYSA,10190,19310
CMNDO,10445,24192
CVRAS,10231,26932
BBADA,10496,15618
SDIS,10413,29504
CJIAEA,10310,23747
BCOPS,10048,16191
BGEESA,10107,17304
ASRVL,10369,14682
CUTRAA,10272,26635
AMLLHA,10491,13214
UGWS,10176,39835
OUNS,10308,32113
BRDUAA,10244,19594
