BOENXA,10302,34508
MOIS,10336,41590
CPGUS,10326,37720
SECI,10313,29527
CCNASA,10246,34088
CAFRIA,10082,20987
CSTAE,10039,25815
AAAPSA,10121,10504
AFOCIA,10095,11668
AARES,10480,10536
BXOPS,10269,35484
BADAI,10057,15474
AOLE,10321,13495
GABR,10354,27633
BGIRSA,10035,17177
AAOLE,10333,41100
CPONSA,10167,25085
AKLIEA,10210,12488
BCOGR,10331,15952
MHTS,10098,28313
AJGOI,10115,12395
LLAR,10253,28145
ACURSA,10307,40720
BHSOIA,10194,17490
CPLANA,10195,25169
CCHUIA,10040,21926
AGBAS,10273,37070
AGBAS,10273,37087
CPTUS,10265,32771
BZNKIA,10330,20745
ASILAA,10113,14839
CUTRAA,10272,36132
CBCAA,10209,21712
BWTZI,10274,20596
CCHUIA,10040,21943
CRAPT,10183,25404
CCENS,10463,21887
AASSS,10334,10233
CCLEA,10324,36624
AFMEM,10172,11562
CHNAS,10261,41302
BCSIA,10406,16274
AGEES,10345,12144
CSGIAA,10092,26185
AOATAA,10462,13540
CADIM,10000,21120
BFNTAA,10320,34969
BSTISA,10306,31318
KANS,10270,41456
CDARI,10284,22500
ABYRAA,10318,10599
AGTISA,10328,33762
CNRES,10486,24619
AHMOIA,10041,39536
BVANM,10015,20481
CBNKI,10366,21805
AKEBI,10220,12465
CPGUS,10326,37727
FICA,10031,27507
AAAPSA,10121,41888
CUUIA,10012,26584
AGTISA,10328,33726
BMRRI,10060,18429
BBATE,10293,35680
CCZES,10285,33246
CFSOS,10283,41618
BXOPS,10269,20648
CHNAS,10261,36583
CUTRAA,10272,36185
BDOTAA,10146,16585
UGWS,10176,39834
HHRS,10440,27838
BJULS,10152,17800
APLVS,10033,13910
BLCASA,10007,17944
CFLOAA,10254,36940
CUTRAA,10272,41233
CSDES,10329,25790
APULSA,10020,13859
CSUNI,10267,33333
BPETS,10266,33591
CTMLS,10433,26429
CVNSI,10304,35215
BMTES,10106,18399
CHNAS,10261,36515
CLNUS,10264,38566
CVNSI,10304,26783
BCRNIA,10134,16074
CTIRAA,10289,30648
ACIQS,10444,10935
CSENX,10248,41076
CDIAIA,10315,32677
BBII,10243,20315
CSETS,10171,26106
BENOXA,10473,16692
BISN,10096,17734
APIOS,10388,14111
DTRS,10398,27371
CLNUS,10264,41700
BHMI,10142,15410
BSTISA,10306,19882
AMLOSA,10344,12993
RGIA,10317,36810
AOLE,10321,13512
CCFFRA,10232,21871
AMRIE,10401,12855
OENS,10323,28904
CHPISA,10255,23382
CNIAA,10305,31970
ALORS,10236,12613
CMHOIA,10241,40977
CGSEA,10361,23137
BPLAS,10268,19381
APTHN,10338,14016
BOFEA,10117,18696
BBATE,10293,35691
CPGUS,10326,37767
ASRVL,10369,14712
CSUNI,10267,25858
BJULS,10152,17808
AMLOSA,10344,12972
ACORIA,10458,11066
OENS,10323,31813
VLLR,10359,29855
AFRBIA,10301,35780
HHRS,10440,27831
CSPAS,10276,40040
BCOGR,10331,30006
AKEBI,10220,12477
APINS,10352,14279
BBATE,10293,35668
CNOLEA,10088,24731
CCENMA,10346,22283
LOTM,10415,28118
CIENSA,10135,23502
CTIPSA,10371,26353
CDELS,10437,22396
BMAUA,10258,18101
CDINRA,10475,22626
CSPAS,10276,30255
CCNASA,10246,34021
BQESR,10237,19509
CLPTA,10335,32911
AQINS,10316,36070
CSENX,10248,41070
BGUFSA,10034,17267
ZUDI,10208,29971
ACURSA,10307,11112
OUNS,10308,28812
AACIMA,10299,10360
BMAUA,10258,34377
CBADA,10497,21417
RORI,10201,29202
BMTES,10106,18365
AKEBI,10220,12474
BGEESA,10107,17317
TERI,10126,29677
AENBI,10277,11420
AAANI,10021,39225
BPENS,10348,19326
CMATM,10298,32254
CAOESA,10309,21109
AOLE,10321,30536
AFRBIA,10301,35731
ALIDS,10211,12530
ADURS,10286,33096
OUNS,10308,32191
CVELX,10185,26704
LITA,10149,28185
BMIRS,10484,18294
UGWS,10176,29831
AGTISA,10328,33786
BTLES,10461,19992
AICA,10360,12672
BHLIA,10457,17403
CPIFIA,10322,32443
CAANIA,10229,20930
BNITSA,10303,35821
BRIGSA,10240,41494
ARPIA,10114,14401
ACMBA,10332,37672
CQSIRA,10053,25383
UGWS,10176,29835
BGONM,10112,17090
CTMLS,10433,26413
AMOSSA,10311,13141
SINO,10071,29469
AOOSM,10032,13657
OUNS,10308,28826
BRSSIA,10051,19601
BPAYIA,10271,19104
CHLIA,10104,23315
AMOSSA,10311,35943
CCLEA,10324,36688
CQSIRA,10053,39712
BNTASA,10383,18610
AMELSA,10017,13243
CGIES,10052,23047
AACIMA,10299,10367
AAOLE,10333,41111
CBSSIA,10325,21724
ADURS,10286,11200
AACIMA,10299,33138
CPMOAA,10278,30764
BCINS,10019,15804
CAICA,10353,21066
AGEES,10345,12142
AJGOI,10115,12380
CLPTA,10335,40593
CSPAS,10276,30234
BTAUMA,10214,19949
BVEGS,10180,20372
BDIDA,10173,16548
BDROI,10287,39168
ROAI,10405,29166
CMHOIA,10241,34874
AKLIEA,10210,12495
CSENX,10248,25910
SDIS,10413,29513
ADURS,10286,11238
CMXIA,10200,24302
AHYA,10235,13968
OENS,10323,40367
WMMI,10038,29958
AEBII,10250,30455
CSPAS,10276,30216
MHTS,10098,28291
BPTUS,10206,19423
CDRAI,10111,22414
APAMMA,10109,14340
AENBI,10277,39399
TMAE,10094,29571
AADVIA,10482,10445
BPLLSA,10028,19120
CZNKI,10003,27231
ATES,10077,15371
CSUNI,10267,33331
GNWI,10036,27668
AHMOIA,10041,12176
AHMOIA,10041,41914
MTES,10072,28466
CZONS,10260,27250
APINS,10352,14274
CFSOS,10283,38044
BHMI,10142,15427
CZONS,10260,27269
AMLISA,10296,30132
BRAPXA,10392,19548
ATQUAA,10081,15142
CPLMI,10150,24950
AERRO,10182,11531
CFLOAA,10254,36963
AFMEM,10172,11563
PLAN,10408,29020
CBNIIA,10042,21653
BBSWI,10282,32053
AAANI,10021,39285
CSPAS,10276,30206
ABICA,10202,10657
AARGEA,10409,10418
CFSOS,10283,22914
PTIX,10006,28986
CPMOAA,10278,30726
CTNNIA,10279,26503
CADIM,10000,21156
CSDES,10329,41634
MNTS,10478,28493
CLLIM,10372,24031
AQINS,10316,41217
BHNPNA,10143,17446
BBATE,10293,41128
BSTISA,10306,31373
AMLOSA,10344,12964
BOENXA,10302,34504
ASMBI,10037,14561
BISN,10096,17725
MTES,10072,28463
CUUIA,10012,26570
CVNSI,10304,26775
AGTISA,10328,33794
CDIAIA,10315,32608
AOOSM,10032,13678
BBADA,10496,15601
AMRIE,10401,12858
BGOVI,10414,17047
CAISAA,10064,21284
BXOPS,10269,35458
CAANI,10432,20905
AMDESA,10492,13075
ANNUS,10464,13308
CUUIA,10012,26569
CVEGSA,10327,26651
BCRNIA,10134,16079
CGSEA,10361,23150
APNDA,10055,13818
BDROI,10287,39172
ICAS,10394,27851
BDESS,10314,40472
AAFAIA,10263,10162
ABYRAA,10318,10563
AFOCIA,10095,11671
CQSIRA,10053,39777
ASHUIA,10247,14634
ADURS,10286,33061
MARI,10389,28268
BDADAA,10375,16490
BHLIA,10457,17400
AMLLI,10157,13179
CKANS,10450,23916
ADHIE,10498,11337
THAR,10245,37572
CCWFIA,10018,22083
AHYA,10235,13965
BCTRAA,10367,16284
CVNSI,10304,35221
CAOESA,10309,38240
ARTJS,10239,14487
CNIAA,10305,31983
AOLE,10321,30589
BMXIA,10145,18141
CSSOS,10178,26125
PLAN,10408,29035
AACIMA,10299,10394
ACURSA,10307,11110
CDLIIA,10192,22348
APAMMA,10109,14350
CDELS,10437,22362
CSTAE,10039,25827
CORDIA,10488,24841
CVLPS,10013,26997
AQINS,10316,14369
ACMBA,10332,37686
CSSTA,10123,25975
BBATE,10293,35619
ATQUAA,10081,15153
AOVIIA,10434,13586
OENS,10323,31819
VLLR,10359,29840
CVEGSA,10327,33416
CDIR,10218,24807
ALORS,10236,12616
BPLAS,10268,38358
ATNTI,10251,15078
ALLI,10399,11474
CNLKSA,10120,24682
CGAIE,10288,23208
AACIMA,10299,40636
BOLUA,10466,18756
BHNPNA,10143,17473
CTHLSA,10219,26529
ABYRAA,10318,32573
CCWFIA,10018,22113
CSDES,10329,38120
BQESR,10237,19495
KANS,10270,37243
CPIFIA,10322,32440
TNCS,10125,29787
CCSOAA,10294,34709
THAR,10245,37548
BTRCA,10221,20122
CMNNEA,10047,24398
BMIRS,10484,18290
AMLLI,10157,13164
CDANEA,10438,22700
APOEI,10205,14054
THAR,10245,37503
ASMBI,10037,14582
CSTAE,10039,25838
CAOESA,10309,21096
CYRIS,10416,27139
CDARI,10284,22513
BBII,10243,20283
BTELMA,10370,20029
ADLTIA,10002,11173
CAOLEA,10362,21160
CATESA,10481,21384
BKFFIA,10078,17849
CIULM,10257,41984
BMAUA,10258,34372
CKANS,10450,23883
CYNGI,10011,27194
AAFAIA,10263,31173
BPLAS,10268,19399
AABIS,10448,41728
AGBAS,10273,37065
BVANM,10015,20503
CTHLSA,10219,26532
CIENSA,10135,23482
CPTOS,10349,25285
ACOSI,10116,11001
CZNKI,10003,27222
CLPTA,10335,23972
CLROM,10442,23947
APAER,10259,14215
BMAUA,10258,34359
NISS,10242,28651
CCSOAA,10294,21961
AACIMA,10299,33196
BBSWI,10282,32080
CKANS,10450,23885
AAFAIA,10263,31191
BSULR,10228,19794
BTRCAA,10101,20192
ATKEAA,10050,15105
CATESA,10481,21367
CLROM,10442,23935
CGAIE,10288,35063
CNOLEA,10088,24726
CNCYE,10252,37113
CGAIE,10288,23227
HHRS,10440,27811
AABIS,10448,38629
ANPPN,10164,13470
CMAGS,10454,24219
AOREI,10023,13726
BDROI,10287,39167
BWIAI,10343,20606
CVTZI,10390,26908
CSPAS,10276,30238
ATCASA,10341,15194
AMXIAA,10467,12941
CSPOAA,10275,33830
CPNEI,10319,36457
ATKEAA,10050,15084
ATEBA,10249,31409
CRARS,10156,25523
AUSIS,10471,15204
CMULMA,10043,24135
CLNUS,10264,24075
HHRS,10440,27820
BDROSA,10103,16369
CMHOIA,10241,40972
CCENMA,10346,22288
BSTISA,10306,31343
CFLOAA,10254,36923
AAAPSA,10121,41880
CAOESA,10309,38226
BOMES,10001,18855
AHMOIA,10041,39537
BXOPS,10269,20667
ALHOIA,10025,12706
CADIM,10000,21147
CFSOS,10283,22902
UGWS,10176,39875
CLPTA,10335,32949
CPMOAA,10278,25156
CPLMI,10150,24939
CSPAS,10276,30266
CADIM,10000,21159
PLAN,10408,29022
APJES,10127,13777
CRAPT,10183,25427
BRIGSA,10240,37445
ANASA,10165,13329
KBEA,10105,27992
ATALAA,10455,15022
BPETS,10266,33561
CZNSIA,10295,30372
TNCS,10125,29796
CMAGS,10454,24212
ASRVL,10369,14681
ANNUS,10464,13315
CMHOIA,10241,24417
CVLPS,10013,26986
BBATE,10293,35613
ACORIA,10458,11077
CSUNI,10267,33381
AAANI,10021,39260
BRIGSA,10240,37434
RGIA,10317,36836
BBATE,10293,15652
AERRO,10182,11546
AMELSA,10017,13242
BVEGS,10180,20370
AGAUIA,10449,12034
CSSOS,10178,26128
BMCHI,10460,18171
BPEGA,10059,19006
CMATM,10298,24515
BFNTAA,10320,34989
CPMOAA,10278,30790
BVEGS,10180,20367
BTCOR,10062,20089
CHPISA,10255,30876
BNITSA,10303,18497
CGSEA,10361,23155
AMLISA,10296,30117
BSTISA,10306,40275
AENBI,10277,39366
CFSOS,10283,38022
KANS,10270,28003
BJULS,10152,17809
BSGGMA,10410,19878
BTELMA,10370,20033
CVERSA,10256,34104
VCUA,10281,36724
AAOLE,10333,35547
BDADAA,10375,16513
BTRCA,10221,20138
AMLISA,10296,40026
ADURS,10286,33035
CGAMY,10204,23014
AMLLHA,10491,13214
BPTII,10365,19180
AGBAS,10273,37027
CJNES,10136,23768
BYARS,10213,20716
BVGESA,10447,20412
ABYRAA,10318,32537
CXPES,10469,27106
CDIAIA,10315,22531
AARES,10480,10550
BHRMIA,10230,17399
BPETS,10266,33590
AAFAIA,10263,31114
AHCTIA,10397,12204
CVERSA,10256,40826
ACMBA,10332,37695
AIHMSA,10207,12292
ACOSI,10116,11032
BTMISA,10225,20228
CFLOAA,10254,36915
BBATE,10293,35606
CSUNI,10267,33301
APAER,10259,14234
ATES,10077,15366
CPTUS,10265,32733
BGIRSA,10035,17188
AGEES,10345,12137
BLUPS,10427,18058
OUNS,10308,32136
CVEGSA,10327,33478
BOENXA,10302,34575
BCRNIA,10134,16047
OENS,10323,31844
AHYA,10235,13998
CATESA,10481,21398
CSPOAA,10275,33818
CCNASA,10246,34073
CAORI,10089,21209
ATLESA,10453,14940
AMOSSA,10311,35911
BRIGSA,10240,37469
BPANIA,10342,19224
VLLR,10359,29857
ALAGIA,10217,12565
AGBAS,10273,37051
AABIS,10448,10330
BNITSA,10303,41179
BFNTAA,10320,34910
AAMMNA,10280,38708
AGTISA,10328,33719
CHPISA,10255,30842
BHELIA,10292,39020
AYABEA,10435,15302
DYEI,10087,27475
CAROAA,10339,20860
BMTZIA,10044,18232
CNCYE,10252,37106
BDESS,10314,32324
ABHEI,10153,10792
AAAPSA,10121,39471
BDESS,10314,16471
BCYSSA,10379,15979
ARDLI,10215,14441
CPGUS,10326,37795
NAPU,10386,28620
CDIAIA,10315,22528
CZONS,10260,27248
AHCTIA,10397,12224
BXOPS,10269,20645
JOSI,10347,27920
AOVIIA,10434,13596
VCUA,10281,36707
CQSIRA,10053,39784
CUTRAA,10272,26612
CMAGS,10454,24232
AAETAA,10470,10055
NISS,10242,28641
AABIS,10448,38663
MIES,10045,28552
AAFAIA,10263,31157
BTRCA,10221,20141
BSARS,10456,19802
CBNEI,10446,21524
CBSSIA,10325,31231
MAII,10499,28205
ZUDI,10208,29982
ALLI,10399,11478
ABHEI,10153,10765
TACA,10468,29737
OENS,10323,31874
AOLE,10321,30519
CAOESA,10309,38261
BDESS,10314,40473
AGKEI,10495,11779
BTMISA,10225,20221
CSPAS,10276,25729
APAER,10259,31040
BDADAA,10375,16507
BRIGSA,10240,37456
CSUNI,10267,25873
BNTASA,10383,18606
BOFEA,10117,18695
APOES,10203,14287
BWTZI,10274,36323
AHYA,10235,13986
BCRNIA,10134,16049
BCOGR,10331,30083
BZNKIA,10330,20732
CSPAS,10276,30245
SOTS,10297,38878
SRVL,10049,29418
BSTISA,10306,19891
AAFISA,10188,10083
BBADA,10496,15638
CNIAA,10305,31957
ABICA,10202,10673
BMAUA,10258,34364
BPLAS,10268,38398
CMULMA,10043,39662
SECI,10313,40578
BDROI,10287,39178
BBATE,10293,35634
BIIZIA,10312,17609
BOENXA,10302,40915
CMHOIA,10241,34809
BHNPNA,10143,17451
BCRNI,10337,16000
BHELIA,10292,39021
FNQI,10170,27524
AKEBI,10220,12472
AGBAS,10273,11851
BQMAS,10222,19446
AFRBIA,10301,35713
AQINS,10316,36024
BKFFIA,10078,17870
LLAR,10253,36228
CZNSIA,10295,27288
BWTZI,10274,41268
TERI,10126,29676
AIATIA,10075,12342
VCUA,10281,36738
AFRBIA,10301,35700
BGANAA,10340,16971
HHRS,10440,27833
CBNEI,10446,21548
AEDEIA,10262,34682
BRDUAA,10244,19592
VLLR,10359,29873
AAFAIA,10263,31124
AGBAS,10273,37038
BPENS,10348,19356
ACURSA,10307,11102
BBSWI,10282,32098
TACA,10468,29741
CPTUS,10265,25257
CAISAA,10064,21306
AIHMSA,10207,12312
CZONS,10260,27261
BRIGSA,10240,37401
THAR,10245,37549
BLUPS,10427,18077
AENBI,10277,41873
ASHUIA,10247,33909
ATNTI,10251,15074
CPIFIA,10322,32451
BVLLA,10066,20477
CCSOAA,10294,34720
CDUCI,10067,22757
BAORS,10291,31603
AGTISA,10328,40740
CSTTA,10148,26244
BRDUAA,10244,30949
CVERSA,10256,26839
AOOSM,10032,13679
VCUA,10281,29905
BBATE,10293,35675
MNTS,10478,28492
CVNSI,10304,41041
BBII,10243,41574
CFSOS,10283,38057
BGIRSA,10035,17181
CDANEA,10438,22705
CSSTA,10123,25960
BSULR,10228,19762
AJANAA,10465,12417
CUUIA,10012,26592
APTHN,10338,14021
BFNTAA,10320,34941
ABEHI,10493,10612
AAFAIA,10263,10199
ABYRAA,10318,10581
CAANI,10432,20883
AEDEIA,10262,34613
AAOLE,10333,10296
CZNSIA,10295,27300
ATNTI,10251,31517
BENDIA,10144,16783
AEBII,10250,30458
CBSSIA,10325,31289
ACURSA,10307,33618
BPEGA,10059,19033
CGAIE,10288,35083
ATEBA,10249,31472
SFOI,10428,29304
ALHOIA,10025,12692
CKNSIA,10155,23842
CLPTA,10335,32980
BMAUA,10258,18117
CZNSIA,10295,30333
BAORS,10291,15490
BQMAS,10222,19476
CMULMA,10043,39651
CPRUA,10193,25231
CSPOAA,10275,33808
CAOESA,10309,38236
CRROI,10197,25599
ABHEI,10153,10783
CPONSA,10167,25102
CJNES,10136,23794
KANS,10270,37269
BHLIA,10457,17407
BBSWI,10282,32068
CFLOAA,10254,36951
CPIFIA,10322,40487
BAORS,10291,31670
BPLLSA,10028,19130
ALOGRA,10056,12741
CDIAIA,10315,32660
APAER,10259,14239
CSPOAA,10275,33879
AABIS,10448,38626
BIBEAA,10160,17701
CMHOIA,10241,34869
BBII,10243,37823
CSPAS,10276,25745
CTIPSA,10371,26323
BISN,10096,17730
CGAMY,10204,23012
CTIRAA,10289,26464
CKNSIA,10155,23857
ACPBI,10350,10805
CADIM,10000,21154
CAENAA,10290,34231
AARGEA,10409,10405
SECI,10313,29528
AMLLI,10157,13162
CAANI,10432,20890
CFLOAA,10254,36989
AEDEIA,10262,34670
OANI,10418,28871
CSRASA,10063,26282
CPLANA,10195,25190
CABRE,10412,20770
BBATE,10293,35616
BHSOIA,10194,17497
BNTHI,10431,18581
BCRNI,10337,41030
CAENAA,10290,34292
DTRS,10398,27367
ACURSA,10307,40722
AENBI,10277,41878
CGAIE,10288,41004
ANASA,10165,13350
CCDAS,10086,22198
CHLIA,10104,23296
BISN,10096,17724
CJIAEA,10310,37380
CAOESA,10309,38229
BZNKIA,10330,20727
ATNTI,10251,31527
BMAUA,10258,34338
OUNS,10308,32155
CAICA,10353,21062
CAFRIA,10082,20984
BNHOI,10451,18555
CMULMA,10043,39639
CMANXA,10046,24325
APAMMA,10109,14324
CWTRSA,10147,27026
BMRRI,10060,18420
CVTZI,10390,26896
BENOXA,10473,16686
BCRNI,10337,35148
APYKS,10429,14120
CCLEA,10324,36636
ADURS,10286,33073
CMHOIA,10241,40966
ASCHI,10158,14871
BSTISA,10306,31324
RGIA,10317,29123
BSTISA,10306,19901
CVEGSA,10327,33425
BWTZI,10274,36382
BOMES,10001,18857
AMELSA,10017,13253
OUNS,10308,32106
AMLEIA,10074,12829
CMLLIA,10163,24473
AMLISA,10296,13098
ATNTI,10251,31591
CIDUS,10137,23537
CGSESA,10186,23195
ACMBA,10332,37657
CFSOS,10283,38091
ADURS,10286,33097
ADURS,10286,33071
AAAPSA,10121,41882
BNTASA,10383,18604
BPENS,10348,19347
ALOGRA,10056,12758
CDARI,10284,22490
AACIMA,10299,33105
CWTRSA,10147,27017
ABYRAA,10318,10592
MITS,10029,28385
ASHUIA,10247,33988
CSPOAA,10275,33859
AGBAS,10273,11857
CSPAS,10276,30274
CCLEA,10324,36665
BPOLIA,10022,19253
ACISS,10373,10965
AVMAI,10439,15244
CADIM,10000,21152
BNHOI,10451,18522
BMAUA,10258,18110
CVEGSA,10327,33407
ADURS,10286,33058
BONGEA,10099,18769
CSDES,10329,38186
CYRIS,10416,27157
ATSASA,10097,14913
APAER,10259,31026
CHIS,10128,20827
AAFAIA,10263,10174
BSTISA,10306,31384
THAR,10245,37569
DYEI,10087,27479
JOBS,10139,27898
CTIPSA,10371,26350
BRDUAA,10244,30909
ACURSA,10307,33650
AQINS,10316,41208
MOIS,10336,37993
BBII,10243,37899
BHELIA,10292,17550
AEDEIA,10262,34615
BENOXA,10473,16687
BDROSA,10103,16387
CPIFIA,10322,32459
AMRIE,10401,12864
SOTS,10297,38809
VLLR,10359,29876
ATLESA,10453,14957
CHNAS,10261,36527
CHNAS,10261,36542
CPNEI,10319,36455
CAFRIA,10082,20970
AAFAIA,10263,31175
CSMUSA,10233,26038
CSLIEA,10030,25700
BPLAS,10268,19383
AMOSSA,10311,35954
APIOS,10388,14107
BBATE,10293,15663
CXPES,10469,27116
CTBAA,10300,38427
CMATM,10298,32205
CCENS,10463,21880
AJANAA,10465,12433
CAFRIA,10082,20973
BOENXA,10302,34538
BNITS,10443,18463
AAMMNA,10280,38769
AGEES,10345,12145
AMKHI,10223,12904
SOTS,10297,41771
AGEES,10345,12157
CBSSIA,10325,21748
ATEBA,10249,31435
CLTRSA,10459,24106
CPMOAA,10278,25143
BVLLA,10066,20444
CPTUS,10265,32730
AQINS,10316,14383
SOTS,10297,41764
CKANS,10450,23894
BQESR,10237,19503
AGERAA,10124,12091
BMAUA,10258,34378
CDARI,10284,22504
CTNNIA,10279,31706
BONGEA,10099,18787
CORDIA,10488,24850
AGBAS,10273,37021
AJANAA,10465,12411
BDIDA,10173,16544
SFOI,10428,29296
LLAR,10253,41241
TERI,10126,29675
ARPIA,10114,14438
BVLLA,10066,20453
CVTZI,10390,26912
AGERAA,10124,12090
BWTZI,10274,36351
CMATM,10298,32274
BPAYIA,10271,34467
ASHUIA,10247,33952
AGERAA,10124,12101
CQSIRA,10053,39761
CLNUS,10264,24067
CJIAEA,10310,23746
CMLLIA,10163,24448
AJANAA,10465,12413
ASHUIA,10247,33996
RGIA,10317,29125
AICA,10360,12669
CCLEA,10324,22032
ATES,10077,15377
AAFAIA,10263,31108
AANES,10396,10009
BCYSSA,10379,15975
BCRNI,10337,35108
CRAPT,10183,25408
ABYRAA,10318,40506
BJULS,10152,17804
BAORS,10291,31617
CRROI,10197,25589
CDINRA,10475,22638
APOES,10203,14311
SMBI,10102,29357
TECS,10351,29703
BNTHI,10431,18580
BRIGSA,10240,37450
CMNDO,10445,24178
ACURSA,10307,33625
BOENXA,10302,34590
APTHN,10338,14026
AAETAA,10470,10065
BCSIA,10406,16258
AMELSA,10017,13269
CVNSI,10304,35204
BADAI,10057,15458
OENS,10323,28919
BTCOR,10062,20117
BNTHI,10431,18565
AHCTIA,10397,12221
CMHOIA,10241,34841
CUTRAA,10272,41238
CSUNI,10267,25856
BNITSA,10303,35879
ADURS,10286,40601
AMLISA,10296,13105
CUUIA,10012,26586
KBEA,10105,27971
CSPOAA,10275,33857
BHMI,10142,15404
NVES,10129,28725
ALOGRA,10056,12737
CSENX,10248,35375
CRARI,10076,25440
CJNSI,10357,23680
AOLE,10321,30543
CVIROA,10154,26857
AGBAS,10273,37085
SOTS,10297,38800
CSENX,10248,25916
BMDWIA,10426,18259
APINS,10352,14276
CAENAA,10290,21328
CPIFIA,10322,25000
ICAS,10394,27866
BVLLA,10066,20442
CGIEE,10005,22966
CCZES,10285,33297
CVTZI,10390,26911
ALAGIA,10217,12560
BCRNIA,10134,16065
CIULM,10257,39956
AAMMNA,10280,38709
CVEGSA,10327,33488
AFRBIA,10301,35707
BPAGMA,10161,18950
GOUS,10016,27715
ASTIAA,10417,14557
BMCHI,10460,18181
AICA,10360,12649
BYARS,10213,20695
CVERSA,10256,34118
OUNS,10308,28806
ACIQS,10444,10948
ADHIE,10498,11326
BDHIEA,10184,16629
CVELX,10185,26682
RGIA,10317,36837
BIIZIA,10312,38918
CDSISA,10212,22479
CADIM,10000,21135
BOFEA,10117,18694
BCOGR,10331,15949
ADCTSA,10490,11249
AOLE,10321,30549
CBLWIA,10384,21466
ACURSA,10307,33676
ATES,10077,15368
CCLEA,10324,41332
CTNNIA,10279,31715
CPTUS,10265,25278
ATEBA,10249,14984
AARGEA,10409,10412
CAICA,10353,21046
CIENSA,10135,23483
AKLIEA,10210,12512
BSTISA,10306,19890
BSGGMA,10410,19848
CMATM,10298,32298
BGROSA,10474,17020
CVNSI,10304,35282
AAETAA,10470,10072
AMOSSA,10311,13158
CSPAS,10276,25733
BNITSA,10303,18489
AJANAA,10465,12409
CJNES,10136,23793
BCYPS,10494,16210
ABYRAA,10318,32521
BRANS,10169,19646
CUTRAA,10272,36191
BSTISA,10306,31387
BRANS,10169,19668
PLAN,10408,29001
BDROI,10287,39145
BPAYIA,10271,34459
BNITSA,10303,35897
BVNGS,10068,20544
ACMBA,10332,41532
AACIMA,10299,10395
AOLE,10321,40101
CTIRAA,10289,30628
BAORS,10291,31645
WMMI,10038,29939
KANS,10270,37282
SFOI,10428,29297
BTRCAA,10101,20176
DYEI,10087,27464
CHNAS,10261,36518
BHSOIA,10194,17496
CCNASA,10246,40818
AFMOA,10421,11749
CPMOAA,10278,30700
CJNES,10136,23777
CGAIE,10288,35014
UGWS,10176,39815
CCSOAA,10294,34752
OUNS,10308,32198
OSTS,10425,28762
AFIAS,10122,11616
BQESR,10237,19517
CPGUS,10326,41540
CAENAA,10290,34299
CZNKI,10003,27200
CTBAA,10300,38417
APLVS,10033,13895
TERI,10126,29653
CGAIE,10288,35075
ASTIAA,10417,14536
CSDES,10329,38194
SECI,10313,32883
ASENXA,10411,14664
CNIAA,10305,31920
AGTISA,10328,33769
ASHUIA,10247,33966
CMHOIA,10241,40973
CMTEEA,10151,24534
CNCYE,10252,37126
CVEGSA,10327,40683
BPLAS,10268,38377
BIIZIA,10312,17613
BOLUA,10466,18757
CMXIA,10200,24303
CGAIE,10288,35031
AENBI,10277,39367
BHELIA,10292,41813
BATE,10395,16657
BTURA,10141,20252
MIES,10045,28543
CTBAA,10300,26393
BMXIA,10145,18155
OUNS,10308,28801
CTIPSA,10371,26340
BPTII,10365,19194
CSENX,10248,35318
AENBI,10277,41864
CSUNI,10267,33353
CPIFIA,10322,32482
ACURSA,10307,33669
RNBI,10065,29275
BCINS,10019,15806
BTICR,10070,20067
CFSOS,10283,38099
BGUFSA,10034,17243
NAPU,10386,28633
CAOESA,10309,38273
AFRBIA,10301,35737
CMULMA,10043,39657
AENBI,10277,39313
BPAYIA,10271,34464
BDATE,10024,16340
BOMES,10001,18879
BAISA,10140,15547
FNQI,10170,27527
CHNAS,10261,36551
CMNDO,10445,24167
CTIRAA,10289,30656
BPETS,10266,18915
CBNEI,10446,21527
CBNKI,10366,21835
LLAR,10253,36200
CAROAA,10339,20874
BTRCA,10221,20120
CADIM,10000,21142
AAANI,10021,10146
CORDIA,10488,24859
CFCOIA,10419,22858
CRARI,10076,25470
HLVM,10009,27774
CINISA,10085,23444
CCNASA,10246,22052
CVEGSA,10327,33414
CZNSIA,10295,30332
CZNSIA,10295,30386
CPTUS,10265,32712
BMAUA,10258,34351
AMELSA,10017,13266
APTHN,10338,14015
OENS,10323,28900
AFOCIA,10095,11646
APAER,10259,31087
AOKIOA,10472,13615
BBII,10243,20297
CCNASA,10246,22046
CPGUS,10326,24892
BMCHI,10460,18170
CSPOAA,10275,33837
AGBAS,10273,37022
CLPTA,10335,32918
CSETS,10171,26088
BCRNI,10337,35171
AAOLE,10333,35544
ADCTSA,10490,11279
AENBI,10277,39381
BMCHI,10460,18174
MHOI,10058,28410
BTRCA,10221,20143
AAANI,10021,41853
AQINS,10316,41209
AANES,10396,10007
BMDWIA,10426,18260
MITS,10029,28380
CAYNSA,10452,21241
BPAYIA,10271,19119
AGTISA,10328,33787
CHOVAA,10132,23402
GNWI,10036,27650
BGICS,10483,17157
BRIGSA,10240,19748
BMAUA,10258,34392
CSPAS,10276,30249
BDADAA,10375,16510
CDIAIA,10315,40538
ABICA,10202,10671
KANS,10270,41444
CYNGI,10011,27172
AAANI,10021,39202
CVERSA,10256,34167
TNCS,10125,29792
NVES,10129,28755
CMULMA,10043,39619
BRDUAA,10244,30962
FNQI,10170,27536
BHRMIA,10230,17372
UGWS,10176,39837
