42960,10278,CPMOAA,11892,30789
78235,10041,AHMOIA,14409,12172
22664,10293,BBATE,13634,35603
77704,10121,AAAPSA,14390,10516
47614,10305,CNIAA,12890,31969
55451,10275,CSPOAA,13268,33810
2556,10289,CTIRAA,12627,30654
72607,10329,CSDES,14128,38150
39769,10257,CIULM,14492,23607
25948,10319,CPNEI,13784,36404
71213,10243,BBII,14074,20286
2831,10278,CPMOAA,12648,30796
47604,10305,CNIAA,12891,24641
47942,10305,CNIAA,12887,31977
43002,10278,CPMOAA,12657,25148
12431,10299,AACIMA,13123,33120
47162,10279,CTNNIA,12856,26494
13718,10327,CVEGSA,13186,33430
72830,10309,CAOESA,14142,38225
43919,10244,BRDUAA,12697,30949
54447,10307,ACURSA,13220,11092
42120,10321,AOLE,12605,30517
73386,10268,BPLAS,14175,19389
1713,10250,AEBII,12593,11384
19148,10294,CCSOAA,11497,34785
52871,10285,CCZES,13151,33220
62304,10333,AAOLE,13602,10316
72215,10283,CFSOS,14113,22887
48732,10308,OUNS,12929,32149
71682,10336,MOIS,14098,37929
53355,10267,CSUNI,13163,25868
24441,10272,CUTRAA,13738,36171
70451,10332,ACMBA,14027,37628
57309,10258,BMAUA,13359,34381
4201,10259,APAER,12719,31084
38127,10041,AHMOIA,10274,39559
19880,10320,BFNTAA,13498,34916
16493,10256,CVERSA,12101,34143
60639,10337,BCRNI,13531,35171
79733,10257,CIULM,14493,39907
71456,10243,BBII,14072,37852
50770,10315,CDIAIA,13029,32692
22809,10301,AFRBIA,10211,35743
34224,10264,CLNUS,14209,38540
56514,10256,CVERSA,13338,34186
37393,10277,AENBI,10176,39398
36218,10292,BHELIA,14305,39013
56465,10256,CVERSA,13332,34176
44499,10263,AAFAIA,12726,31134
56669,10256,CVERSA,13324,34133
24464,10272,CUTRAA,13737,36160
75227,10297,SOTS,14277,38819
3655,10244,BRDUAA,12684,30986
3406,10255,CHPISA,12667,23380
45982,10249,ATEBA,12795,31442
48733,10308,OUNS,12350,32182
5359,10306,BSTISA,12764,31341
68613,10252,CNCYE,13919,24581
14571,10307,ACURSA,10139,33619
12279,10286,ADURS,13117,33022
22555,10293,BBATE,13624,35654
40131,10331,BCOGR,12516,15940
16190,10246,CCNASA,13308,34099
8127,10282,BBSWI,12912,32027
10393,10318,ABYRAA,13002,32579
11256,10313,SECI,13076,32849
55342,10275,CSPOAA,13260,33805
44326,10259,APAER,12716,31037
38039,10041,AHMOIA,14408,39504
36515,10287,BDROI,14320,16405
38095,10041,AHMOIA,14411,39570
35869,10312,BIIZIA,14288,38960
9725,10322,CPIFIA,12997,32486
28796,10252,CNCYE,13922,24574
75289,10297,SOTS,14275,38804
23122,10301,AFRBIA,13651,11681
62068,10333,AAOLE,13605,10291
59600,10241,CMHOIA,13463,34850
55935,10247,ASHUIA,13293,33990
59718,10320,BFNTAA,13487,34942
59525,10241,CMHOIA,13468,24413
32763,10329,CSDES,14133,38145
45466,10306,BSTISA,11238,19900
15328,10275,CSPOAA,13271,33803
12756,10299,AACIMA,10046,33127
1442,10295,CZNSIA,12560,30389
31367,10243,BBII,14063,37886
68566,10252,CNCYE,13933,24588
43481,10255,CHPISA,12667,30810
27960,10254,CFLOAA,13896,36965
51581,10313,SECI,13066,29527
32283,10283,CFSOS,14099,38046
31782,10336,MOIS,14081,37977
52587,10299,AACIMA,10045,10386
21625,10269,BXOPS,13592,20640
51335,10313,SECI,13079,32835
40553,10296,AMLISA,12529,13118
66535,10324,CCLEA,13821,36627
55190,10328,AGTISA,10247,33732
61983,10269,BXOPS,13593,35455
23957,10311,AMOSSA,13687,35922
53554,10267,CSUNI,13170,33333
45674,10249,ATEBA,10620,14998
54302,10266,BPETS,13210,18908
45460,10306,BSTISA,12778,31304
52529,10299,AACIMA,13129,33114
46620,10291,BAORS,12822,31659
39263,10176,UGWS,14463,29824
10029,10318,ABYRAA,13000,10582
48045,10282,BBSWI,12907,32039
75555,10297,SOTS,14270,38838
66305,10261,CHNAS,13804,36554
51184,10265,CPTUS,11907,25245
77255,10277,AENBI,10178,11428
28761,10252,CNCYE,13929,37163
49925,10322,CPIFIA,12998,32485
40428,10296,AMLISA,12520,30135
28853,10270,KANS,13957,37213
46755,10291,BAORS,12837,31681
22120,10333,AAOLE,13603,35591
72957,10309,CAOESA,14154,21113
71396,10243,BBII,14061,37800
43627,10244,BRDUAA,12698,30911
52777,10299,AACIMA,13135,10386
14350,10266,BPETS,13202,18912
20823,10304,CVNSI,13557,26768
64526,10272,CUTRAA,12075,36153
63638,10311,AMOSSA,13680,35966
6792,10291,BAORS,12836,31610
47328,10323,OENS,12863,31859
72866,10309,CAOESA,14155,38263
35142,10280,AAMMNA,14248,10263
75820,10312,BIIZIA,10950,38970
75601,10312,BIIZIA,10951,38972
46275,10251,ATNTI,10632,31522
44272,10259,APAER,12705,14213
77665,10121,AAAPSA,14380,10491
20846,10304,CVNSI,12099,35204
71993,10336,MOIS,14084,37967
34564,10448,AABIS,14231,10336
66163,10261,CHNAS,13803,36577
40880,10276,CSPAS,11969,25735
45450,10306,BSTISA,12763,31330
50208,10318,ABYRAA,10073,32535
64040,10316,AQINS,13717,36084
75925,10312,BIIZIA,14280,38959
32104,10283,CFSOS,14108,38031
68845,10270,KANS,13944,28020
24809,10253,LLAR,12266,28156
69768,10240,BRIGSA,13997,37447
46952,10279,CTNNIA,12842,31711
24960,10253,LLAR,13749,36206
11585,10313,SECI,13079,32877
26456,10324,CCLEA,13825,36645
65501,10274,BWTZI,13765,36345
66250,10261,CHNAS,13804,23244
32718,10329,CSDES,14137,38164
35066,10280,AAMMNA,14258,38714
79343,10176,UGWS,14476,29825
5891,10249,ATEBA,12784,14996
55314,10275,CSPOAA,12006,33869
71673,10336,MOIS,14098,28562
71018,10326,CPGUS,14047,37755
25276,10274,BWTZI,13759,20569
59927,10320,BFNTAA,13488,16891
71957,10336,MOIS,14096,37957
72237,10283,CFSOS,14111,22918
28299,10273,AGBAS,10232,37036
54581,10307,ACURSA,13238,33637
50765,10315,CDIAIA,13034,22520
51351,10313,SECI,13076,32806
59037,10294,CCSOAA,13446,34763
59719,10320,BFNTAA,13489,34993
11423,10313,SECI,12442,32869
8911,10298,CMATM,12944,32201
20062,10288,CGAIE,13511,23224
15269,10275,CSPOAA,13260,33868
41477,10295,CZNSIA,12565,30368
50595,10315,CDIAIA,13037,32691
6136,10251,ATNTI,12810,15048
40544,10296,AMLISA,12539,30123
73189,10309,CAOESA,14157,38247
30946,10326,CPGUS,14047,37746
59099,10294,CCSOAA,11497,34789
59253,10241,CMHOIA,13476,24405
48770,10308,OUNS,12930,32107
9232,10314,BDESS,12963,32356
69897,10240,BRIGSA,13991,19726
63339,10303,BNITSA,11062,35838
30447,10332,ACMBA,10112,10918
22285,10333,AAOLE,13605,35516
28348,10273,AGBAS,13906,37051
33623,10300,CTBAA,14183,38475
38307,10041,AHMOIA,14400,39546
40760,10296,AMLISA,10388,30110
2090,10321,AOLE,12608,30553
64452,10272,CUTRAA,13723,36105
78980,10053,CQSIRA,14446,39788
36988,10021,AAANI,14358,39215
21916,10269,BXOPS,13595,20675
63856,10311,AMOSSA,10390,13121
14847,10328,AGTISA,13243,33721
43845,10244,BRDUAA,12695,19580
49889,10322,CPIFIA,12982,32423
60074,10288,CGAIE,13501,23210
67319,10317,RGIA,13859,36877
75293,10297,SOTS,12421,29387
14665,10307,ACURSA,13237,11087
2152,10321,AOLE,12612,30581
70159,10245,THAR,14000,29616
49354,10314,BDESS,10808,32308
34106,10264,CLNUS,14202,24071
16051,10246,CCNASA,13311,34019
24705,10272,CUTRAA,13730,36188
66854,10281,VCUA,13842,36700
15000,10328,AGTISA,10246,33729
61211,10248,CSENX,13573,25913
39108,10053,CQSIRA,14446,39750
77404,10277,AENBI,14371,39329
45190,10325,CBSSIA,11465,31234
18283,10302,BOENXA,13400,18644
64204,10316,AQINS,13706,36035
68472,10252,CNCYE,11823,37112
45950,10249,ATEBA,12789,14985
71151,10326,CPGUS,14057,37708
59689,10320,BFNTAA,13489,34924
34538,10448,AABIS,14236,10320
1029,10276,CSPAS,11965,30202
44171,10259,APAER,12700,31091
61619,10269,BXOPS,13586,35493
53502,10267,CSUNI,13177,33312
77880,10121,AAAPSA,14394,10502
59050,10294,CCSOAA,13441,34796
36941,10021,AAANI,10017,10122
70636,10332,ACMBA,14025,37693
39647,10257,CIULM,11702,39948
749,10296,AMLISA,12528,30107
68429,10252,CNCYE,13922,24588
76879,10021,AAANI,14350,39245
73043,10309,CAOESA,14153,38241
79613,10257,CIULM,11700,23611
43471,10255,CHPISA,12676,23397
32850,10309,CAOESA,14142,38240
62069,10333,AAOLE,13615,10299
31249,10243,BBII,11288,20289
64970,10253,LLAR,13744,28136
39872,10257,CIULM,11701,39940
40136,10331,BCOGR,12505,30042
75789,10312,BIIZIA,14294,17634
1088,10276,CSPAS,12558,25745
73619,10300,CTBAA,14191,38429
75861,10312,BIIZIA,14280,38931
65854,10319,CPNEI,13789,36461
68959,10270,KANS,13941,28003
79226,10176,UGWS,14471,39879
47207,10323,OENS,12871,31805
42534,10289,CTIRAA,12634,26476
42597,10289,CTIRAA,12635,30682
40831,10276,CSPAS,12546,30293
49329,10314,BDESS,12963,16446
44331,10259,APAER,10529,14200
47811,10305,CNIAA,12897,31999
23227,10303,BNITSA,13664,35851
30599,10332,ACMBA,14038,37674
59399,10241,CMHOIA,11803,34898
35709,10312,BIIZIA,14294,17612
42507,10289,CTIRAA,12632,30694
37269,10277,AENBI,14378,39384
5562,10306,BSTISA,11239,19900
68690,10252,CNCYE,13927,24580
74539,10448,AABIS,14227,10330
12478,10299,AACIMA,13121,33197
11825,10335,CLPTA,13098,23966
69609,10240,BRIGSA,13995,37427
37109,10021,AAANI,14355,10141
74734,10448,AABIS,14227,10349
36060,10292,BHELIA,10944,39048
78511,10043,CMULMA,14428,39614
23978,10311,AMOSSA,13696,13148
73166,10309,CAOESA,14155,38207
24526,10272,CUTRAA,13735,26630
57488,10258,BMAUA,13372,34309
33815,10300,CTBAA,14196,26361
29168,10270,KANS,13942,28002
49180,10298,CMATM,12949,32242
9774,10322,CPIFIA,12980,32466
15908,10247,ASHUIA,13291,33993
60732,10337,BCRNI,13525,35142
5129,10325,CBSSIA,12745,31214
8780,10308,OUNS,12922,32102
53305,10267,CSUNI,11981,33383
43828,10244,BRDUAA,12680,30906
19260,10241,CMHOIA,13477,34859
15034,10328,AGTISA,10245,33746
54088,10266,BPETS,13206,33551
61128,10304,CVNSI,13541,35230
10180,10318,ABYRAA,10070,32569
76968,10021,AAANI,14350,10135
50414,10315,CDIAIA,13030,32620
45916,10249,ATEBA,10622,31490
42381,10321,AOLE,12615,30594
60991,10304,CVNSI,13555,35273
73770,10300,CTBAA,14186,38404
20423,10337,BCRNI,13532,16006
63472,10303,BNITSA,13675,35850
44256,10259,APAER,12715,31091
52910,10285,CCZES,13141,33254
22683,10293,BBATE,13624,35645
14663,10307,ACURSA,13226,33654
66317,10261,CHNAS,13804,36518
27305,10317,RGIA,13865,29143
39169,10053,CQSIRA,11924,39752
64475,10272,CUTRAA,13728,36192
75244,10297,SOTS,12424,38868
27572,10317,RGIA,12394,36863
24877,10253,LLAR,13740,36240
2386,10321,AOLE,12600,30596
10959,10265,CPTUS,13058,25261
30694,10332,ACMBA,14022,37653
10105,10318,ABYRAA,10074,32512
33342,10268,BPLAS,14162,38384
75055,10280,AAMMNA,10033,38759
25599,10274,BWTZI,13770,36354
47630,10305,CNIAA,12894,31962
57243,10258,BMAUA,13370,18104
72031,10283,CFSOS,14105,22898
20003,10288,CGAIE,13516,35083
8397,10282,BBSWI,12900,15724
17559,10258,BMAUA,11010,18115
62106,10333,AAOLE,13607,10287
43379,10255,CHPISA,11672,23376
66304,10261,CHNAS,11658,23245
44410,10263,AAFAIA,12733,31181
43450,10255,CHPISA,12672,30838
57056,10290,CAENAA,11417,21336
40157,10331,BCOGR,12508,30034
61240,10248,CSENX,11988,35305
21946,10269,BXOPS,13595,35409
28482,10252,CNCYE,13926,37110
36354,10292,BHELIA,14300,39087
60665,10337,BCRNI,10751,35114
7575,10323,OENS,12871,28896
40358,10331,BCOGR,12508,30083
79859,10257,CIULM,11701,39969
76131,10292,BHELIA,10943,39030
72795,10329,CSDES,14137,38105
26749,10324,CCLEA,13831,22036
53778,10327,CVEGSA,13183,26652
39135,10053,CQSIRA,14449,39794
53967,10327,CVEGSA,13194,33417
74105,10264,CLNUS,14212,38593
57308,10258,BMAUA,13360,34385
29310,10310,CJIAEA,13978,23757
51250,10313,SECI,13072,32870
22389,10333,AAOLE,10035,35583
53347,10267,CSUNI,11982,25870
27645,10254,CFLOAA,11616,36914
53568,10267,CSUNI,11982,33388
15437,10275,CSPOAA,12007,33888
76379,10292,BHELIA,14314,17557
40125,10331,BCOGR,12512,30019
41434,10295,CZNSIA,12163,27307
12178,10286,ADURS,13112,33078
68883,10270,KANS,13957,28034
57531,10258,BMAUA,13370,34310
39343,10176,UGWS,14477,29809
31127,10326,CPGUS,14053,37712
70966,10326,CPGUS,14040,37734
78764,10043,CMULMA,11765,39663
75966,10312,BIIZIA,14283,17625
66859,10281,VCUA,13839,36764
54458,10307,ACURSA,13225,33637
76348,10292,BHELIA,14301,39031
32146,10283,CFSOS,14118,38081
42948,10278,CPMOAA,12643,30768
68480,10252,CNCYE,13921,24598
48727,10308,OUNS,12926,32131
15592,10275,CSPOAA,13273,26053
44986,10325,CBSSIA,12743,21744
65134,10253,LLAR,13756,36203
50965,10265,CPTUS,13047,32740
59347,10241,CMHOIA,13468,34847
67695,10254,CFLOAA,13894,36949
42086,10321,AOLE,12606,30561
56967,10290,CAENAA,13342,34257
65861,10319,CPNEI,11873,24985
15645,10247,ASHUIA,10579,33916
15580,10275,CSPOAA,13269,33868
46799,10291,BAORS,12820,31621
18409,10262,AEDEIA,13436,34619
6912,10279,CTNNIA,12062,31715
51285,10313,SECI,13079,32892
32197,10283,CFSOS,14115,38058
68823,10270,KANS,12252,37225
34000,10300,CTBAA,14179,38421
75564,10297,SOTS,14266,29392
32429,10329,CSDES,14127,38199
74653,10448,AABIS,14238,38678
53794,10327,CVEGSA,13198,26641
57831,10271,BPAYIA,13388,19093
43890,10244,BRDUAA,12698,30940
56319,10246,CCNASA,13303,34057
17350,10258,BMAUA,13366,34300
60111,10288,CGAIE,13513,35069
67210,10317,RGIA,13877,29149
46741,10291,BAORS,12829,15496
55894,10247,ASHUIA,13286,33913
49358,10314,BDESS,12977,32386
15694,10247,ASHUIA,10579,14632
67868,10254,CFLOAA,13886,36989
42096,10321,AOLE,12608,13510
35896,10312,BIIZIA,14280,38939
75923,10312,BIIZIA,14289,38995
33809,10300,CTBAA,14183,38493
78008,10041,AHMOIA,14413,39586
46348,10251,ATNTI,12810,15070
15080,10328,AGTISA,10248,33714
2887,10278,CPMOAA,11892,25148
30621,10332,ACMBA,14019,37601
32472,10329,CSDES,14124,38161
27899,10254,CFLOAA,13881,36986
3181,10278,CPMOAA,12655,30703
8726,10308,OUNS,12936,28817
22790,10293,BBATE,13636,15655
38214,10041,AHMOIA,14415,12171
79010,10053,CQSIRA,14458,25376
24478,10272,CUTRAA,13734,26621
29860,10240,BRIGSA,13980,19733
5702,10249,ATEBA,10622,31484
2886,10278,CPMOAA,12651,25154
77111,10021,AAANI,14346,39287
14731,10307,ACURSA,10136,11089
23392,10303,BNITSA,13669,35895
64299,10316,AQINS,13715,36081
56105,10246,CCNASA,13302,34066
72573,10329,CSDES,14130,38175
51324,10313,SECI,13074,29558
45054,10325,CBSSIA,12753,31272
68810,10270,KANS,13950,28006
73813,10300,CTBAA,14193,38442
61337,10248,CSENX,13569,25895
74666,10448,AABIS,14227,38677
35309,10297,SOTS,14260,29369
52991,10285,CCZES,13140,33238
58590,10262,AEDEIA,13431,11489
58243,10302,BOENXA,13412,18661
19794,10320,BFNTAA,10863,34913
28498,10252,CNCYE,11823,37168
20983,10304,CVNSI,13545,35215
79513,10176,UGWS,12476,39822
69858,10240,BRIGSA,13984,37455
59882,10320,BFNTAA,13480,34961
6727,10291,BAORS,10686,31696
72222,10283,CFSOS,14106,38015
69832,10240,BRIGSA,13993,19725
44460,10263,AAFAIA,12730,10166
53541,10267,CSUNI,13171,33351
74646,10448,AABIS,14230,10333
35564,10297,SOTS,14262,38854
11754,10335,CLPTA,13095,32906
72098,10283,CFSOS,14099,38023
77755,10121,AAAPSA,14394,39433
43940,10244,BRDUAA,12683,30940
68948,10270,KANS,13940,28027
29837,10240,BRIGSA,13986,19727
63261,10303,BNITSA,13668,18487
72773,10329,CSDES,14138,38115
45050,10325,CBSSIA,12743,31270
64311,10316,AQINS,13709,36098
20545,10337,BCRNI,10751,35185
54945,10328,AGTISA,13249,33756
54494,10307,ACURSA,13231,33656
23194,10301,AFRBIA,13651,35779
45346,10306,BSTISA,12771,31385
29883,10240,BRIGSA,13979,37483
41387,10295,CZNSIA,12570,27295
64185,10316,AQINS,13718,36028
67251,10317,RGIA,13860,36844
63175,10301,AFRBIA,13651,35781
33134,10309,CAOESA,11389,21115
67138,10281,VCUA,13843,29892
40727,10296,AMLISA,12530,13099
55030,10328,AGTISA,13240,33711
74876,10280,AAMMNA,10034,38750
63959,10311,AMOSSA,10393,35903
38348,10041,AHMOIA,14404,12180
11396,10313,SECI,13075,32822
30222,10245,THAR,14018,37577
76668,10287,BDROI,10804,39134
54182,10266,BPETS,13207,18885
72304,10283,CFSOS,14111,22880
41239,10295,CZNSIA,12163,30373
69995,10240,BRIGSA,11219,37487
26963,10281,VCUA,13847,36721
41672,10250,AEBII,12596,11396
77256,10277,AENBI,14375,39380
60374,10288,CGAIE,13508,35041
8866,10298,CMATM,12940,32233
43864,10244,BRDUAA,12684,19562
40304,10331,BCOGR,12507,30012
44360,10259,APAER,10526,31087
56951,10290,CAENAA,13348,34228
11485,10313,SECI,13064,29542
19439,10241,CMHOIA,11804,24401
60003,10288,CGAIE,13503,23205
68663,10252,CNCYE,13924,37146
59403,10241,CMHOIA,13468,24427
54448,10307,ACURSA,13227,33645
60747,10337,BCRNI,13520,35159
62151,10333,AAOLE,13603,35584
77884,10121,AAAPSA,14389,10509
63170,10301,AFRBIA,13645,35753
67692,10254,CFLOAA,13898,36928
55110,10328,AGTISA,13250,11983
1224,10295,CZNSIA,12578,30311
34807,10280,AAMMNA,14253,38708
46258,10251,ATNTI,10633,15076
22536,10293,BBATE,13626,15653
76818,10021,AAANI,14352,39282
15552,10275,CSPOAA,13266,33897
46299,10251,ATNTI,12819,15043
76701,10287,BDROI,14321,16406
45800,10249,ATEBA,12791,31406
9193,10298,CMATM,11813,32274
65795,10319,CPNEI,13792,36472
60202,10288,CGAIE,13508,23218
65575,10274,BWTZI,13773,36332
26548,10324,CCLEA,13830,36603
52401,10299,AACIMA,13139,33140
76703,10287,BDROI,14324,39109
79958,10257,CIULM,14482,23615
79030,10053,CQSIRA,14439,25368
13771,10327,CVEGSA,13187,33458
57005,10290,CAENAA,13354,21356
51648,10335,CLPTA,13096,32910
69267,10310,CJIAEA,11716,23734
59695,10320,BFNTAA,13491,34907
48650,10308,OUNS,12935,32176
67841,10254,CFLOAA,13890,36955
69095,10270,KANS,13940,37289
48141,10282,BBSWI,12914,15720
9198,10298,CMATM,12956,24519
62829,10301,AFRBIA,13641,35730
780,10296,AMLISA,12520,13097
4943,10325,CBSSIA,12753,31245
36235,10292,BHELIA,14313,17549
49422,10314,BDESS,12966,16463
47917,10305,CNIAA,12881,31908
32489,10329,CSDES,14138,38198
55476,10275,CSPOAA,12006,26063
30597,10332,ACMBA,14037,37640
60261,10288,CGAIE,13509,35005
71711,10336,MOIS,14079,37992
45247,10306,BSTISA,11236,31313
79219,10176,UGWS,14478,39824
74123,10264,CLNUS,14216,38564
19888,10320,BFNTAA,10863,34929
24401,10272,CUTRAA,13722,36159
65879,10319,CPNEI,13787,36455
74631,10448,AABIS,10040,38675
62250,10333,AAOLE,13607,10312
53416,10267,CSUNI,11980,25879
48621,10308,OUNS,12930,28837
37191,10021,AAANI,14351,39244
11339,10313,SECI,12444,32840
42676,10289,CTIRAA,12628,30687
74440,10448,AABIS,14231,10337
46991,10279,CTNNIA,12840,26506
40867,10276,CSPAS,12548,30265
45500,10306,BSTISA,12779,31359
7551,10323,OENS,12873,31838
30590,10332,ACMBA,14022,37620
58971,10294,CCSOAA,13442,21978
44088,10259,APAER,12712,31036
62327,10333,AAOLE,10037,10289
34067,10264,CLNUS,14199,38571
38579,10043,CMULMA,11768,39627
64112,10316,AQINS,13704,36064
72384,10283,CFSOS,14108,22911
35672,10312,BIIZIA,14289,38916
53297,10267,CSUNI,13175,25865
50350,10318,ABYRAA,13009,32545
27418,10317,RGIA,13865,29139
37190,10021,AAANI,14346,10136
50163,10318,ABYRAA,13003,32555
34129,10264,CLNUS,11757,38527
38704,10043,CMULMA,14425,24131
39543,10176,UGWS,14464,29812
41440,10295,CZNSIA,12561,30394
66601,10324,CCLEA,13824,36659
11221,10313,SECI,13069,29557
24665,10272,CUTRAA,13734,26605
73014,10309,CAOESA,14141,38231
59295,10241,CMHOIA,13466,24430
1060,10276,CSPAS,12553,30292
77024,10021,AAANI,14347,39227
56840,10290,CAENAA,13358,21350
53683,10327,CVEGSA,13194,33451
10206,10318,ABYRAA,13015,32596
58908,10294,CCSOAA,13456,34776
52354,10286,ADURS,13105,33031
47637,10305,CNIAA,12887,24648
55583,10275,CSPOAA,13278,26040
54501,10307,ACURSA,13229,33654
75065,10280,AAMMNA,14243,38735
20675,10337,BCRNI,13522,16002
72673,10329,CSDES,14122,38119
55483,10275,CSPOAA,13267,33857
41937,10250,AEBII,12592,30464
73015,10309,CAOESA,14139,38208
73395,10268,BPLAS,11172,19380
14728,10307,ACURSA,10137,33686
78119,10041,AHMOIA,10273,39573
5548,10306,BSTISA,12766,31321
68443,10252,CNCYE,13937,37195
25640,10319,CPNEI,13788,36455
65462,10274,BWTZI,13776,20593
74163,10264,CLNUS,14209,38503
50372,10318,ABYRAA,13011,10572
37843,10121,AAAPSA,14380,39416
8142,10282,BBSWI,12910,32011
69301,10310,CJIAEA,11718,37398
79893,10257,CIULM,14482,39921
21478,10248,CSENX,13559,35347
61396,10248,CSENX,13568,25882
15485,10275,CSPOAA,13269,33818
59259,10241,CMHOIA,13472,24425
60952,10304,CVNSI,12098,35257
50868,10265,CPTUS,13056,32705
53481,10267,CSUNI,13167,25866
60209,10288,CGAIE,13499,23217
34484,10448,AABIS,14227,10345
55393,10275,CSPOAA,13270,33847
73917,10300,CTBAA,12045,38402
47877,10305,CNIAA,12897,31989
50420,10315,CDIAIA,13027,32665
70272,10245,THAR,14000,29631
31295,10243,BBII,14064,20284
32687,10329,CSDES,14136,38161
76627,10287,BDROI,10801,39134
68815,10270,KANS,13948,37299
67733,10254,CFLOAA,13880,36938
57598,10258,BMAUA,13377,34343
62792,10293,BBATE,10705,35605
18226,10302,BOENXA,13404,34564
18940,10294,CCSOAA,11496,34725
41520,10295,CZNSIA,12164,30361
53042,10285,CCZES,13141,22220
3693,10244,BRDUAA,12688,30920
64171,10316,AQINS,13711,36063
65477,10274,BWTZI,11324,20572
7875,10305,CNIAA,12880,24659
53597,10267,CSUNI,13167,33364
26125,10261,CHNAS,13809,23249
5145,10325,CBSSIA,12747,31268
70003,10245,THAR,14005,37543
52376,10286,ADURS,13113,33029
10015,10318,ABYRAA,13007,32517
77874,10121,AAAPSA,14389,39467
48480,10308,OUNS,12353,28830
45740,10249,ATEBA,10624,31476
53851,10327,CVEGSA,12083,33494
32435,10329,CSDES,14136,38198
22909,10301,AFRBIA,13643,35712
15253,10275,CSPOAA,12005,26067
63988,10311,AMOSSA,13682,35991
69787,10240,BRIGSA,13982,37488
4588,10263,AAFAIA,12733,31100
64272,10316,AQINS,13707,36096
19235,10241,CMHOIA,13465,24400
62743,10293,BBATE,13636,35685
48292,10282,BBSWI,12900,32082
29221,10310,CJIAEA,13971,37385
47752,10305,CNIAA,11834,24643
26470,10324,CCLEA,13829,36659
55074,10328,AGTISA,10246,33750
54895,10328,AGTISA,13242,33771
47947,10305,CNIAA,12887,24657
24448,10272,CUTRAA,13736,36130
38317,10041,AHMOIA,10274,12186
19248,10241,CMHOIA,13469,34821
47488,10323,OENS,12360,31817
63425,10303,BNITSA,11064,35877
34517,10448,AABIS,14222,10348
9617,10322,CPIFIA,12989,32407
56073,10246,CCNASA,13313,34056
53627,10327,CVEGSA,13193,26648
57160,10290,CAENAA,13353,34247
72570,10329,CSDES,14129,38103
74032,10264,CLNUS,14206,38558
39907,10257,CIULM,14486,39967
50141,10318,ABYRAA,13011,32570
64797,10272,CUTRAA,12077,36143
56233,10246,CCNASA,13310,34068
61707,10269,BXOPS,13587,20678
48984,10298,CMATM,11813,32256
53393,10267,CSUNI,13168,33382
77708,10121,AAAPSA,10061,39472
7253,10323,OENS,12867,31894
13331,10267,CSUNI,13169,25863
45245,10306,BSTISA,12775,31393
18065,10302,BOENXA,11081,18659
41485,10295,CZNSIA,12160,30380
23252,10303,BNITSA,13673,35848
43187,10278,CPMOAA,11893,30775
42690,10289,CTIRAA,12632,30606
13100,10285,CCZES,11528,22232
66944,10281,VCUA,12486,36797
60976,10304,CVNSI,13540,35247
53771,10327,CVEGSA,13194,33445
47195,10279,CTNNIA,12840,31747
53309,10267,CSUNI,11984,33328
79980,10257,CIULM,11701,39999
68095,10273,AGBAS,13915,37076
3614,10244,BRDUAA,12693,30903
67482,10317,RGIA,13865,36889
77151,10021,AAANI,10018,10128
66395,10261,CHNAS,11658,36560
44462,10263,AAFAIA,12732,31176
76861,10021,AAANI,10018,10132
2010,10321,AOLE,12609,30514
9488,10314,BDESS,10809,32325
31263,10243,BBII,14061,37802
59371,10241,CMHOIA,11804,34849
31651,10336,MOIS,14079,28575
16359,10246,CCNASA,13306,34001
49140,10298,CMATM,12945,32221
40144,10331,BCOGR,10742,30009
18625,10262,AEDEIA,13435,34688
2935,10278,CPMOAA,12657,30766
47391,10323,OENS,12361,31801
73152,10309,CAOESA,14150,38254
42865,10278,CPMOAA,12654,30776
53647,10327,CVEGSA,13199,33405
76964,10021,AAANI,14348,39283
57511,10258,BMAUA,13369,18083
17322,10258,BMAUA,13378,34364
8136,10282,BBSWI,12902,15724
15901,10247,ASHUIA,13281,33924
7873,10305,CNIAA,11830,31998
44249,10259,APAER,12709,31020
29254,10310,CJIAEA,13967,37399
63027,10301,AFRBIA,10210,35759
62885,10301,AFRBIA,13646,35708
28517,10252,CNCYE,13932,24577
79575,10176,UGWS,14469,29819
10690,10315,CDIAIA,13037,32675
59530,10241,CMHOIA,13477,34869
76169,10292,BHELIA,14302,39020
71449,10243,BBII,14066,37828
70783,10332,ACMBA,14024,37625
57512,10258,BMAUA,13373,34371
37312,10277,AENBI,14368,11426
22910,10301,AFRBIA,13639,35745
1626,10250,AEBII,12594,30482
68689,10252,CNCYE,13930,37128
9667,10322,CPIFIA,12985,25023
17853,10271,BPAYIA,13383,34456
25479,10274,BWTZI,11324,36371
1305,10295,CZNSIA,12579,27282
60892,10304,CVNSI,12095,26773
52338,10286,ADURS,13108,33060
57739,10271,BPAYIA,13383,34471
47612,10305,CNIAA,12895,24674
75529,10297,SOTS,14271,38874
45616,10249,ATEBA,10623,31472
63764,10311,AMOSSA,13681,13149
18897,10294,CCSOAA,13440,34784
79924,10257,CIULM,14480,23630
68003,10273,AGBAS,13901,11849
36703,10287,BDROI,10801,39102
41687,10250,AEBII,12591,30452
41733,10250,AEBII,12588,30414
64702,10272,CUTRAA,13728,36115
35690,10312,BIIZIA,14297,38943
64056,10316,AQINS,13713,36023
2802,10278,CPMOAA,12644,30790
78319,10041,AHMOIA,14404,39509
53816,10327,CVEGSA,13183,26649
69042,10270,KANS,13940,37290
