AGBAS,37027,1.2.5
CSPOAA,33842,3.0.1
BPLAS,38316,2.0.1
CPMOAA,30740,1.3.5
SECI,32873,2.4.5
AAANI,39220,3.1.2
AHMOIA,39583,3.3.4
VCUA,36785,2.4.4
CMULMA,39629,2.1.2
CHNAS,36582,2.2.2
CPGUS,37745,3.1.2
CPMOAA,30716,1.3.1
BBSWI,32006,1.5.0
AFRBIA,35748,1.3.0
UGWS,39833,1.3.2
CJIAEA,37329,1.1.0
BCOGR,30017,3.3.1
CPIFIA,32443,2.4.4
CJIAEA,37316,2.4.0
BSTISA,31312,2.5.3
CBSSIA,31227,1.5.2
KANS,37231,1.1.0
CCSOAA,34726,1.1.0
CFSOS,38013,1.4.1
CLNUS,38507,3.0.2
CIULM,39943,4.1.0
BBII,37845,2.1.2
CNIAA,31969,1.4.5
BPLAS,38352,2.5.0
CUTRAA,36118,3.3.0
CBSSIA,31294,3.0.2
APAER,31060,1.1.0
AABIS,38639,3.4.5
AENBI,39376,1.0.4
BPETS,33530,3.1.4
AGTISA,33783,2.2.4
BBATE,35656,1.2.3
BPAYIA,34446,1.3.0
CMATM,32209,3.1.1
SECI,32852,2.3.5
AAMMNA,38719,3.2.4
AAMMNA,38782,1.3.2
BDESS,32350,1.1.4
CFSOS,38066,2.0.1
BAORS,31683,1.3.0
CHNAS,36525,2.5.2
CNCYE,37101,1.5.1
ASHUIA,33933,1.0.3
CTIRAA,30641,1.1.1
CFLOAA,36947,3.0.0
CFSOS,38027,2.1.5
AQINS,36077,2.2.2
VCUA,36776,3.1.1
BMAUA,34357,1.3.0
CPIFIA,32496,2.3.5
CCZES,33291,1.1.2
AAANI,39279,1.4.4
BBSWI,32025,1.3.2
CLNUS,38548,1.2.0
CSDES,38172,3.2.3
BDROI,39187,1.5.1
AABIS,38695,1.4.4
BBSWI,32078,3.0.3
ATEBA,31407,2.3.0
CFSOS,38048,3.1.0
VCUA,36733,2.4.3
AQINS,36045,1.2.2
SOTS,38897,2.5.1
AHMOIA,39547,3.4.4
AHMOIA,39503,1.3.4
BIIZIA,38902,1.0.5
AAANI,39245,1.3.0
RGIA,36897,2.2.5
CHNAS,36571,1.0.3
CUTRAA,36175,1.4.5
CFLOAA,36975,1.3.5
BBATE,35631,3.2.1
AOLE,30581,1.4.0
BRDUAA,30937,2.2.1
CCZES,33237,1.4.5
AGTISA,33753,2.3.0
UGWS,39846,3.0.2
OENS,31885,3.5.3
CMULMA,39697,3.2.4
BMAUA,34316,1.2.5
RGIA,36816,1.3.4
AGBAS,37007,1.3.5
ASHUIA,33947,1.2.4
CSPOAA,33869,1.2.2
CFLOAA,36989,1.2.1
CDIAIA,32615,3.0.5
AFRBIA,35709,4.0.2
CLPTA,32902,2.4.1
AEDEIA,34620,3.0.0
CSPOAA,33814,1.2.0
AMLISA,30167,3.1.0
AEDEIA,34684,2.1.5
APAER,31000,2.1.5
BMAUA,34341,2.0.1
THAR,37571,2.1.4
CGAIE,35083,1.2.4
AOLE,30513,1.5.4
BSTISA,31383,1.2.4
CFSOS,38037,1.3.0
BNITSA,35831,1.5.3
CFSOS,38090,2.4.4
RGIA,36844,1.4.5
AMLISA,30196,2.5.4
ABYRAA,32533,2.2.3
BBATE,35672,1.2.1
ASHUIA,33902,1.0.4
BXOPS,35404,1.4.5
AMOSSA,35917,3.1.2
UGWS,39896,1.1.2
AGTISA,33756,1.1.1
AABIS,38670,1.4.1
CUTRAA,36132,3.3.1
AMLISA,30158,1.0.2
AMLISA,30102,1.2.5
CMHOIA,34817,1.3.5
AGTISA,33704,2.2.4
BWTZI,36308,1.1.3
BRDUAA,30992,2.5.3
CSENX,35368,1.2.1
BDESS,32316,3.1.1
AMOSSA,35940,1.2.0
BCRNI,35184,3.1.2
AACIMA,33144,1.2.5
CCNASA,34092,1.1.3
CCSOAA,34740,1.5.0
CCSOAA,34747,3.2.5
CDIAIA,32630,2.0.3
ABYRAA,32575,2.0.1
BDESS,32334,1.2.3
BIIZIA,38986,1.1.0
CCSOAA,34763,3.3.1
CMHOIA,34819,1.1.1
BDESS,32371,1.4.3
OUNS,32157,3.2.3
AABIS,38612,1.2.2
MOIS,37986,1.4.5
AGTISA,33755,1.2.3
AENBI,39381,2.5.1
BHELIA,39040,2.4.4
MOIS,37953,1.5.0
CGAIE,35001,3.2.0
AGTISA,33739,1.1.3
AMLISA,30186,3.0.5
CAENAA,34252,1.0.3
CHNAS,36531,3.2.5
BXOPS,35499,1.1.1
CPIFIA,32418,1.5.0
CIULM,39981,4.1.3
CMHOIA,34836,2.3.2
CVERSA,34116,2.2.2
AAAPSA,39459,2.5.4
AQINS,36038,1.4.5
CMHOIA,34810,2.5.5
AHMOIA,39596,3.0.2
ACURSA,33620,1.2.1
BPLAS,38362,1.2.5
SOTS,38859,3.1.0
CFLOAA,36938,2.0.1
CNCYE,37164,1.4.1
AAFAIA,31146,1.3.0
CVEGSA,33432,1.1.5
ABYRAA,32589,1.3.4
CFSOS,38037,1.3.0
MOIS,37938,3.3.2
CSPAS,30282,1.1.4
AABIS,38623,1.2.1
CVERSA,34189,2.0.5
AFRBIA,35751,4.0.3
CLNUS,38583,1.4.4
CSUNI,33342,3.1.4
CVEGSA,33444,1.3.0
UGWS,39864,1.3.5
CPGUS,37717,3.0.3
CLPTA,32943,3.0.4
RGIA,36873,1.1.0
CHNAS,36593,1.3.0
BPLAS,38314,1.2.3
ASHUIA,33941,1.5.3
AMLISA,30175,1.2.0
CMULMA,39665,1.1.5
CCLEA,36625,1.3.5
AHMOIA,39565,1.2.4
CCSOAA,34746,2.0.4
BHELIA,39088,1.2.1
BDESS,32365,2.1.5
BPAYIA,34462,2.4.0
CNIAA,31950,2.5.4
AAOLE,35548,3.1.5
CHPISA,30806,2.1.5
CSUNI,33388,2.3.5
CHPISA,30844,1.2.4
CSDES,38171,1.3.1
BAORS,31669,1.1.1
BRDUAA,30931,2.4.2
CTIRAA,30693,1.3.1
CPMOAA,30790,1.3.4
BFNTAA,34943,3.2.4
CPIFIA,32421,2.5.2
CSPAS,30248,2.0.0
BDROI,39199,1.4.3
BPAYIA,34411,1.1.5
CCLEA,36694,1.3.0
CPNEI,36470,2.3.0
BPETS,33500,1.3.0
CCSOAA,34703,1.3.5
ATNTI,31569,1.4.3
CBSSIA,31239,3.0.1
CPNEI,36431,1.4.0
CQSIRA,39763,1.3.4
CLNUS,38506,1.1.4
CSPAS,30241,1.1.0
CTIRAA,30651,3.2.3
BBATE,35603,1.5.1
BOENXA,34534,1.5.4
CAOESA,38288,2.3.1
CIULM,39995,3.5.1
BPLAS,38310,1.3.3
CLNUS,38588,1.0.2
CJIAEA,37394,1.2.0
CAOESA,38214,1.0.5
BDROI,39108,2.1.1
AHMOIA,39522,2.5.5
BAORS,31663,1.0.1
CCZES,33232,1.0.4
CMATM,32208,2.3.0
CPNEI,36486,1.1.2
CHPISA,30879,1.3.0
AGBAS,37018,1.5.0
LLAR,36239,3.3.3
CUTRAA,36130,2.4.1
CSUNI,33376,1.4.2
CTBAA,38498,1.1.2
CMULMA,39621,1.3.1
AENBI,39362,3.2.3
CCZES,33209,1.1.0
CUTRAA,36116,3.2.0
AAAPSA,39434,1.0.2
AFRBIA,35759,3.1.0
THAR,37552,3.2.3
CLNUS,38513,2.5.1
CGAIE,35074,1.0.3
CCNASA,34067,2.0.5
BNITSA,35832,1.5.5
AEBII,30472,3.4.0
BRDUAA,30947,2.4.0
ATNTI,31526,1.4.3
BRIGSA,37498,1.0.1
CPNEI,36413,2.1.3
CMHOIA,34820,3.2.1
BHELIA,39007,1.1.1
SECI,32867,2.2.1
CSPAS,30215,1.2.0
CSDES,38175,3.3.2
AENBI,39386,2.2.4
ACURSA,33688,3.1.4
BBSWI,32062,3.1.2
BMAUA,34384,2.4.4
KANS,37270,3.2.5
CHNAS,36527,2.4.1
ACMBA,37687,1.2.1
OUNS,32178,1.4.5
UGWS,39887,1.1.4
AAOLE,35514,2.3.5
ASHUIA,33996,1.0.4
RGIA,36817,2.5.4
ACMBA,37651,1.3.0
SECI,32880,3.1.4
BBII,37886,1.4.1
CSPAS,30238,2.2.3
BNITSA,35837,1.3.5
BHELIA,39076,3.1.0
AEBII,30481,1.1.0
CMULMA,39618,1.1.1
BCRNI,35103,1.5.1
AOLE,30568,1.2.3
BIIZIA,38995,1.3.2
ADURS,33044,2.2.0
CFSOS,38098,2.5.3
SOTS,38870,1.1.5
BNITSA,35867,2.2.0
CUTRAA,36155,1.1.4
BXOPS,35480,2.1.1
CLPTA,32978,1.3.5
CFSOS,38021,2.1.1
CMATM,32260,1.3.1
BXOPS,35450,1.4.0
CQSIRA,39770,2.3.5
BPAYIA,34458,1.1.0
THAR,37594,2.0.1
CCLEA,36622,3.2.4
ADURS,33087,3.1.4
BDESS,32339,2.5.2
CGAIE,35026,1.2.4
CDIAIA,32628,2.0.2
AHMOIA,39549,1.1.0
BWTZI,36371,3.4.3
CTBAA,38476,1.2.4
CSDES,38146,3.0.5
ASHUIA,33934,1.5.3
BPETS,33513,1.1.5
CCLEA,36604,1.3.2
BSTISA,31316,2.2.2
AAOLE,35580,1.0.4
CMATM,32259,2.2.1
AAANI,39291,1.2.3
CGAIE,35021,1.3.0
AAAPSA,39486,2.0.4
CQSIRA,39727,2.3.5
AGBAS,37022,1.5.0
BFNTAA,34967,1.1.5
OUNS,32186,1.2.2
CLPTA,32908,2.2.2
THAR,37534,3.3.4
CTNNIA,31707,2.2.5
CCLEA,36628,1.4.4
AAFAIA,31125,1.5.2
CSENX,35331,1.4.3
BBII,37834,1.4.5
CFLOAA,36933,3.3.5
AENBI,39399,1.4.2
BAORS,31626,1.4.1
CSPAS,30271,1.5.5
BRDUAA,30900,1.0.5
CBSSIA,31290,1.3.0
CPGUS,37786,1.2.0
APAER,31034,2.0.3
CPGUS,37774,1.3.3
AOLE,30514,3.0.5
CTBAA,38404,1.3.0
CCSOAA,34764,2.4.0
ACMBA,37684,1.5.3
AGBAS,37027,1.2.5
CAOESA,38292,1.2.4
VCUA,36729,2.4.1
BBSWI,32057,2.3.3
CNCYE,37124,1.1.0
AAANI,39230,1.3.0
CPNEI,36496,2.2.0
CTBAA,38402,2.0.0
SOTS,38818,1.4.4
CVNSI,35204,1.3.4
SOTS,38841,1.1.0
BOENXA,34555,1.3.2
AAOLE,35550,1.5.2
BXOPS,35482,2.3.5
CAENAA,34224,1.3.5
ACURSA,33607,2.5.3
CPIFIA,32483,1.0.3
CSUNI,33336,1.1.1
CPTUS,32738,1.2.5
ACURSA,33608,3.2.0
CHNAS,36508,3.0.5
CQSIRA,39778,1.3.2
ASHUIA,33920,1.3.2
CSENX,35373,1.2.0
CLPTA,32948,1.3.4
BRIGSA,37462,3.3.3
CAENAA,34253,3.0.1
AGBAS,37095,1.3.1
BAORS,31627,1.2.1
CMATM,32228,1.2.1
ATEBA,31477,1.0.3
BMAUA,34387,1.5.0
CVEGSA,33402,3.0.4
BPAYIA,34409,2.1.0
BNITSA,35833,1.5.2
CHPISA,30862,1.3.2
BIIZIA,38993,1.5.3
AENBI,39352,3.0.5
BFNTAA,34903,3.4.4
THAR,37534,3.3.4
BWTZI,36309,3.0.0
AENBI,39398,2.1.1
CSDES,38169,1.2.1
OUNS,32177,3.3.4
CZNSIA,30316,1.4.1
CMATM,32218,1.3.2
CGAIE,35069,1.4.3
KANS,37289,3.5.2
AGBAS,37030,2.2.2
CJIAEA,37384,1.5.2
CVEGSA,33488,1.1.1
AAFAIA,31110,3.2.1
BPAYIA,34419,2.1.1
CTBAA,38468,1.2.2
CMHOIA,34827,2.5.1
ASHUIA,33983,2.0.4
AMOSSA,35979,1.1.3
CPGUS,37701,2.5.5
ATEBA,31449,1.5.5
CAENAA,34239,1.0.3
CSDES,38178,2.3.5
AEDEIA,34694,1.5.4
CCNASA,34012,2.3.4
AEBII,30463,3.4.0
AEBII,30497,1.3.1
CNIAA,31971,2.4.5
UGWS,39837,3.0.5
BMAUA,34316,1.2.5
CLNUS,38534,1.4.1
SOTS,38839,1.3.3
AEDEIA,34666,1.3.5
SOTS,38815,1.1.4
CPIFIA,32464,2.5.3
THAR,37573,2.5.2
CPIFIA,32496,2.3.5
BRDUAA,30911,1.4.4
CDIAIA,32637,1.3.0
AMOSSA,35943,2.2.2
BIIZIA,38941,1.3.3
AGTISA,33777,1.2.1
ATEBA,31430,1.5.0
AAANI,39291,1.2.3
AENBI,39355,1.3.0
CIULM,39999,4.1.2
BIIZIA,38953,1.5.1
CPNEI,36462,2.3.1
CSPOAA,33828,1.4.3
CHPISA,30821,3.1.5
CTBAA,38413,1.2.2
BWTZI,36361,1.1.0
BBII,37832,1.3.1
VCUA,36726,1.1.5
BBII,37874,1.5.0
BFNTAA,34942,1.1.5
ATEBA,31441,3.0.1
AQINS,36073,3.2.1
AQINS,36035,1.1.2
CSPOAA,33845,1.5.5
SECI,32863,1.4.4
CVERSA,34142,1.2.2
AOLE,30506,2.0.1
BDESS,32319,2.1.1
BSTISA,31348,3.2.5
CVNSI,35282,3.4.5
CPGUS,37759,2.0.0
SECI,32864,3.1.5
ACMBA,37642,1.2.5
AAFAIA,31192,2.3.0
AMOSSA,35945,2.5.5
BBSWI,32024,1.4.5
BBSWI,32080,1.3.4
BMAUA,34313,1.0.3
BDESS,32385,1.1.4
AMOSSA,35931,1.5.4
AAFAIA,31109,3.4.1
CZNSIA,30333,1.1.0
BCRNI,35131,2.4.5
AAFAIA,31141,3.5.5
CSPAS,30292,1.2.0
CFLOAA,36939,2.5.1
AAMMNA,38786,2.5.4
VCUA,36789,3.2.3
AQINS,36040,3.1.2
CNCYE,37171,1.5.3
CCSOAA,34739,1.2.3
CLNUS,38501,1.1.3
CHPISA,30811,1.0.2
AAFAIA,31140,1.3.4
BHELIA,39084,2.0.4
BBATE,35626,3.0.2
CTBAA,38408,3.2.4
CLPTA,32962,3.0.4
CPGUS,37753,1.5.0
CFLOAA,36906,3.4.0
ADURS,33006,1.1.5
LLAR,36231,1.3.4
CMHOIA,34848,2.3.2
AEDEIA,34630,2.3.3
CLNUS,38525,2.0.0
CIULM,39967,1.3.4
BBATE,35688,1.1.3
AEDEIA,34694,1.5.4
ASHUIA,33935,1.2.0
BPETS,33502,3.0.4
UGWS,39808,1.5.1
CSPAS,30212,1.2.1
CLNUS,38577,3.3.3
BCRNI,35113,3.4.0
CAENAA,34293,3.0.4
CJIAEA,37320,1.0.5
CCSOAA,34700,2.5.2
CGAIE,35011,2.4.1
CAENAA,34213,2.3.1
CJIAEA,37370,1.4.2
MOIS,37997,1.1.2
BMAUA,34319,1.2.4
CSUNI,33309,1.2.2
AEBII,30411,2.0.4
BOENXA,34530,1.1.2
UGWS,39806,2.4.2
CFLOAA,36965,1.5.1
AENBI,39323,1.5.3
CLPTA,32991,1.2.4
LLAR,36240,1.4.4
CCSOAA,34777,2.0.4
AMOSSA,35900,2.3.2
CLPTA,32931,2.2.1
CCNASA,34015,1.1.1
BHELIA,39085,3.2.4
AAANI,39202,2.2.0
CCNASA,34023,1.4.0
CPMOAA,30777,2.4.1
BWTZI,36327,3.0.1
CSENX,35321,1.5.5
ACMBA,37666,1.4.4
CBSSIA,31295,1.1.2
CCSOAA,34713,2.0.5
BXOPS,35484,2.2.4
CAENAA,34201,1.0.2
BPETS,33533,2.1.3
CNCYE,37171,1.5.3
BPLAS,38386,2.5.2
CSPAS,30293,1.4.1
CVERSA,34127,3.1.2
BCRNI,35153,1.1.4
AAMMNA,38760,3.3.3
BDROI,39182,2.4.0
CIULM,39989,3.4.2
BFNTAA,34948,1.5.0
CPNEI,36434,1.3.0
BBATE,35644,3.3.0
CVNSI,35201,3.0.0
CCNASA,34090,1.4.1
ADURS,33060,2.3.0
CVEGSA,33456,2.2.4
CSPAS,30276,2.3.1
AGTISA,33725,1.2.5
CNIAA,31944,3.1.5
CPMOAA,30766,2.2.1
CQSIRA,39702,2.1.5
AGTISA,33786,2.1.5
AABIS,38624,1.1.3
CTIRAA,30606,3.3.3
BMAUA,34331,1.2.1
RGIA,36872,1.0.5
CPTUS,32751,1.5.2
CCZES,33234,1.2.4
BSTISA,31307,1.4.0
AFRBIA,35725,1.4.4
KANS,37205,2.2.2
CFLOAA,36949,1.1.2
BBATE,35622,1.5.2
ASHUIA,33928,2.4.5
CFLOAA,36968,1.5.0
LLAR,36249,2.4.2
RGIA,36815,2.0.3
RGIA,36861,2.3.1
CHNAS,36568,2.3.1
CFLOAA,36962,1.4.3
CPNEI,36451,2.2.3
APAER,31060,1.1.0
BPETS,33521,2.2.0
BCRNI,35146,3.0.3
CNIAA,31943,2.2.1
CVERSA,34171,1.5.4
CPIFIA,32428,1.1.1
CCZES,33293,1.3.2
BBATE,35633,1.4.0
CLNUS,38576,2.0.5
RGIA,36805,2.2.1
CCSOAA,34772,2.0.3
CNIAA,31951,1.1.5
CQSIRA,39777,2.4.2
BRIGSA,37476,3.1.3
CCNASA,34086,1.3.2
BRIGSA,37412,3.3.1
CZNSIA,30319,2.4.2
CLPTA,32920,3.1.5
AMLISA,30130,2.1.4
AEBII,30440,1.3.0
CLNUS,38507,3.0.2
ACMBA,37605,2.0.2
CHPISA,30854,3.0.5
CFSOS,38001,3.2.0
BWTZI,36379,3.1.1
BDROI,39119,2.1.4
CCSOAA,34710,1.3.2
AOLE,30583,1.0.2
AAMMNA,38767,2.1.1
CMULMA,39604,2.1.5
BIIZIA,38948,2.5.5
CVEGSA,33426,1.3.2
AABIS,38687,1.1.4
CPNEI,36467,1.2.2
BOENXA,34585,2.5.1
CFLOAA,36905,1.1.4
AENBI,39316,3.1.4
KANS,37286,1.1.1
CTIRAA,30636,1.5.4
BMAUA,34356,1.1.3
AMLISA,30194,1.4.5
AEDEIA,34664,3.1.0
CDIAIA,32604,1.5.0
VCUA,36774,2.3.0
CPGUS,37707,3.0.2
AOLE,30586,1.4.0
CAENAA,34242,2.3.1
OUNS,32117,2.3.1
AEDEIA,34661,1.1.0
CQSIRA,39722,2.3.3
CMHOIA,34872,3.0.3
AAAPSA,39478,2.1.0
AEBII,30439,1.1.4
AACIMA,33177,2.0.0
RGIA,36863,1.5.5
CHNAS,36517,2.5.0
CAENAA,34237,3.2.3
AGBAS,37069,2.0.0
CTBAA,38417,2.0.1
ACMBA,37683,3.0.5
CMULMA,39636,1.5.4
CPIFIA,32419,2.3.4
THAR,37582,1.4.4
THAR,37528,2.2.3
AFRBIA,35717,2.5.5
BNITSA,35801,2.4.1
CPIFIA,32489,3.0.1
CMULMA,39679,1.3.5
CDIAIA,32662,1.5.1
CIULM,39904,3.2.1
CTBAA,38477,1.5.1
SECI,32850,3.1.2
LLAR,36267,2.2.4
AMOSSA,35979,1.1.3
CPGUS,37730,1.4.0
SOTS,38849,3.1.2
CMATM,32286,3.1.2
AACIMA,33166,3.0.5
BPLAS,38376,1.2.5
AAMMNA,38749,1.5.3
BXOPS,35483,2.3.4
CZNSIA,30344,1.4.3
AMLISA,30146,2.3.0
AOLE,30596,3.0.2
CTIRAA,30634,2.4.1
CPMOAA,30773,3.0.2
BWTZI,36383,1.0.4
CCLEA,36638,1.3.1
CSENX,35396,1.4.5
BRDUAA,30920,3.4.3
AFRBIA,35797,3.0.5
BIIZIA,38964,1.1.5
CVERSA,34141,1.5.4
RGIA,36825,2.2.1
ASHUIA,33930,1.5.5
CVNSI,35231,3.0.0
CSPOAA,33830,1.2.5
CIULM,39934,3.5.3
AAFAIA,31174,2.3.1
CSDES,38177,1.0.2
BDESS,32352,2.1.1
CQSIRA,39750,2.5.5
BWTZI,36301,1.5.4
BWTZI,36399,1.3.1
THAR,37509,3.3.1
AEDEIA,34601,1.2.4
BPLAS,38323,1.1.5
CCLEA,36643,2.5.5
CHNAS,36558,1.5.5
CNIAA,31964,1.0.4
CSENX,35303,3.4.5
BFNTAA,34912,3.3.5
AEDEIA,34650,2.1.1
CMATM,32207,1.4.5
CGAIE,35097,1.3.1
BNITSA,35801,2.4.1
BWTZI,36370,1.4.5
CSPAS,30257,1.3.4
CGAIE,35026,1.2.4
CHNAS,36521,1.2.2
CDIAIA,32621,2.4.5
AOLE,30540,1.2.4
AEDEIA,34666,1.3.5
UGWS,39857,1.1.3
CBSSIA,31254,1.1.0
CGAIE,35081,2.2.1
UGWS,39895,3.0.2
CHPISA,30829,1.5.2
MOIS,37985,1.1.2
AMLISA,30184,3.2.1
CGAIE,35013,1.0.5
ADURS,33015,1.2.1
CFSOS,38058,1.5.4
MOIS,37982,2.5.3
AAFAIA,31144,1.5.3
BWTZI,36320,1.5.3
CLNUS,38526,2.0.4
CLPTA,32945,1.2.5
ACURSA,33654,1.2.5
CCZES,33235,1.4.3
BCOGR,30094,3.0.0
AACIMA,33174,2.1.3
AAOLE,35541,1.2.3
AGBAS,37053,1.3.4
CFLOAA,36987,1.4.1
CTNNIA,31708,2.4.5
CVERSA,34136,2.2.3
ACURSA,33657,2.1.5
CTNNIA,31758,1.2.5
CLNUS,38560,1.1.4
THAR,37597,1.4.4
UGWS,39867,1.4.3
AQINS,36053,1.0.2
VCUA,36705,2.4.1
AGBAS,37089,1.3.2
CVERSA,34109,3.1.5
CJIAEA,37327,1.4.3
MOIS,37937,1.2.2
ATEBA,31463,3.0.5
CUTRAA,36156,2.0.0
ATNTI,31555,1.3.2
CDIAIA,32692,1.1.0
BRDUAA,30913,2.5.1
AMOSSA,35974,1.2.2
AAFAIA,31129,1.1.4
AHMOIA,39589,2.2.4
CTIRAA,30627,2.5.1
AHMOIA,39585,3.0.2
BPETS,33554,2.3.4
CZNSIA,30329,1.0.5
BBATE,35640,1.3.3
CJIAEA,37308,3.5.4
CTBAA,38409,3.4.1
CLPTA,32938,1.1.0
AACIMA,33177,2.0.0
OENS,31817,1.1.0
CCLEA,36699,1.5.1
ABYRAA,32584,3.1.3
CPIFIA,32466,1.2.2
BPLAS,38376,1.2.5
CTNNIA,31731,3.1.2
BFNTAA,34904,1.4.1
BWTZI,36324,1.2.3
AGBAS,37016,2.1.1
BHELIA,39024,1.0.3
CHPISA,30870,3.0.0
BDROI,39147,3.0.3
CPNEI,36473,1.5.4
AGBAS,37055,2.4.3
CPTUS,32741,1.4.2
CCLEA,36601,1.1.0
CBSSIA,31221,3.4.1
AHMOIA,39550,2.1.5
BOENXA,34567,2.2.1
CFLOAA,36917,1.1.1
CUTRAA,36145,3.1.0
CBSSIA,31222,1.0.3
CTNNIA,31721,2.3.1
CSPAS,30234,1.3.1
APAER,31002,3.5.1
AGTISA,33746,1.4.1
BMAUA,34317,2.0.2
ASHUIA,33950,2.2.2
ABYRAA,32539,3.2.1
CSDES,38151,1.2.1
VCUA,36706,3.0.0
OENS,31841,2.2.2
VCUA,36745,1.5.5
BDESS,32336,2.4.0
RGIA,36870,3.2.5
CDIAIA,32680,2.2.2
BPLAS,38371,1.2.4
CPNEI,36429,2.1.3
BCOGR,30059,1.2.4
BPAYIA,34403,1.3.2
CZNSIA,30302,1.1.0
AHMOIA,39558,1.3.1
CGAIE,35064,2.3.5
SOTS,38858,1.2.3
ATNTI,31556,1.5.5
CAOESA,38217,1.2.4
CSPAS,30283,1.0.3
ATEBA,31445,1.5.4
CCLEA,36678,1.0.4
AMOSSA,35959,1.4.0
BDROI,39139,2.4.1
CMULMA,39612,3.1.3
ADURS,33081,3.0.0
CSDES,38112,1.0.3
SECI,32874,2.4.5
BAORS,31634,1.5.3
CIULM,39911,1.3.5
CSUNI,33364,1.5.0
AEBII,30401,3.0.3
CPIFIA,32412,1.5.1
APAER,31081,1.0.2
CCZES,33239,2.4.4
CBSSIA,31245,1.0.5
BPAYIA,34466,1.1.5
BAORS,31696,1.2.1
AACIMA,33145,2.0.2
CZNSIA,30327,2.2.0
CQSIRA,39785,2.1.2
CNCYE,37134,3.2.4
CTIRAA,30630,3.2.5
BAORS,31626,1.4.1
BCOGR,30005,2.1.3
BPETS,33534,2.0.3
BPETS,33519,2.2.5
CTIRAA,30613,1.1.4
BDESS,32319,2.1.1
CAENAA,34221,1.4.5
RGIA,36850,1.0.3
CJIAEA,37328,2.1.3
AABIS,38669,1.2.0
CVNSI,35230,2.0.3
CZNSIA,30379,1.2.5
VCUA,36702,3.1.3
CSDES,38137,1.4.5
AQINS,36046,2.5.5
ABYRAA,32523,2.2.0
ASHUIA,33926,1.2.0
ADURS,33089,1.2.3
CUTRAA,36186,1.0.1
CCSOAA,34774,1.2.0
BWTZI,36340,1.4.1
BOENXA,34543,1.1.3
LLAR,36211,1.4.4
BPLAS,38358,3.0.5
CLNUS,38514,1.0.3
BBSWI,32065,1.4.1
AAFAIA,31145,3.4.2
ACMBA,37620,2.2.1
BWTZI,36353,1.2.5
BDROI,39119,2.1.4
AACIMA,33149,1.4.4
UGWS,39841,2.4.4
APAER,31094,2.5.3
CBSSIA,31226,3.0.0
ATEBA,31458,1.3.2
BMAUA,34370,1.5.2
CZNSIA,30399,1.2.2
CDIAIA,32648,2.4.0
CCZES,33236,1.2.4
BWTZI,36371,3.4.3
AAANI,39221,1.5.5
OENS,31804,3.4.2
CTBAA,38463,1.4.2
CFLOAA,36970,3.3.3
CPNEI,36460,2.0.1
CAENAA,34207,1.5.1
AQINS,36049,1.3.1
BHELIA,39012,1.5.3
CVEGSA,33455,1.5.4
BRIGSA,37470,1.2.5
CUTRAA,36133,3.4.4
KANS,37232,1.3.2
CGAIE,35057,2.5.0
OENS,31839,1.1.2
CSENX,35359,1.4.4
CPMOAA,30768,2.5.5
BRIGSA,37400,3.3.4
AOLE,30588,3.2.3
CSDES,38110,1.3.0
CTNNIA,31749,1.5.1
CNCYE,37177,1.3.3
BSTISA,31304,3.3.5
CQSIRA,39746,2.4.3
CTNNIA,31717,1.5.4
AAOLE,35579,1.3.1
BOENXA,34502,1.0.4
RGIA,36870,3.2.5
AAAPSA,39424,1.3.5
BBII,37865,1.0.3
BHELIA,39072,3.3.2
BNITSA,35898,2.2.5
CCZES,33261,1.2.5
BNITSA,35866,2.5.3
SECI,32812,3.0.0
CHPISA,30838,1.1.2
CCNASA,34022,3.2.5
AFRBIA,35719,2.1.0
CMATM,32220,3.3.1
CAENAA,34292,1.0.4
CFLOAA,36969,1.3.1
AHMOIA,39572,1.4.2
BBATE,35608,1.0.2
CNCYE,37170,1.3.5
AAANI,39204,2.0.5
CFSOS,38066,2.0.1
MOIS,37966,2.4.1
AFRBIA,35790,2.5.2
LLAR,36200,3.0.4
AAANI,39263,1.3.4
AAFAIA,31100,3.5.2
CQSIRA,39717,2.5.1
VCUA,36756,1.5.2
BHELIA,39038,2.5.0
CPGUS,37779,2.3.5
BPETS,33590,1.1.0
CAENAA,34286,3.1.3
CPNEI,36401,2.3.0
CNIAA,31958,1.2.4
BBII,37844,1.1.1
ATEBA,31482,2.2.0
ATEBA,31402,1.5.2
AACIMA,33150,1.3.5
BIIZIA,38902,1.0.5
AMLISA,30197,3.5.5
AEBII,30410,3.2.2
CMHOIA,34866,3.0.5
SOTS,38884,3.0.5
BBII,37825,1.0.3
CAOESA,38213,2.4.3
AMOSSA,35906,2.5.4
ATNTI,31535,3.1.4
ABYRAA,32507,1.5.1
ADURS,33098,1.3.1
BIIZIA,38955,2.2.5
ASHUIA,33968,3.0.0
AOLE,30542,1.4.3
ABYRAA,32538,1.3.4
CSUNI,33330,3.4.1
ACURSA,33673,1.3.5
LLAR,36239,3.3.3
CSDES,38185,1.5.0
BFNTAA,34905,1.4.5
CLPTA,32991,1.2.4
AOLE,30575,1.3.3
AAANI,39224,2.5.5
CSENX,35311,1.4.5
CZNSIA,30311,3.0.5
ADURS,33035,2.2.1
CVNSI,35224,1.5.4
CVEGSA,33485,1.2.2
CNIAA,31976,2.0.3
BIIZIA,38990,1.1.5
CUTRAA,36156,2.0.0
AAFAIA,31131,1.2.2
OENS,31858,1.4.2
