CZNSIA-16363,493177,CZNSIA,10295,12563,27307
CUTRAA-6482,289252,CUTRAA,10272,12077,36109
AGBAS-3526,292846,AGBAS,10273,13901,37031
CCNASA-10605,56369,CCNASA,10246,13301,40801
CPIFIA-12902,747328,CPIFIA,10322,11875,32475
CCLEA-5308,767750,CCLEA,10324,11503,36629
OENS-14033,761729,OENS,10323,12871,31866
CGAIE-8076,417820,CGAIE,10288,11650,35052
BBSWI-14317,380984,BBSWI,10282,10715,32097
ADURS-12064,408256,ADURS,10286,13104,11227
AGTISA-10166,808527,AGTISA,10328,13251,33705
CBSSIA-15209,783316,CBSSIA,10325,11467,31205
CSPOAA-10818,310482,CSPOAA,10275,13268,33884
CDIAIA-12957,678137,CDIAIA,10315,13023,22540
RGIA-4964,689918,RGIA,10317,12393,29153
BSTISA-14861,597748,BSTISA,10306,12778,31329
CVERSA-9419,162844,CVERSA,10256,13319,40828
CAOESA-2465,626169,CAOESA,10309,14149,41654
AFRBIA-6396,543807,AFRBIA,10301,13645,35795
BBSWI-14303,380970,BBSWI,10282,12918,32096
CMHOIA-8126,21999,CMHOIA,10241,13462,34819
VCUA-5057,366353,VCUA,10281,13855,29888
CZNSIA-16307,493121,CZNSIA,10295,12572,30310
CPGUS-2701,786439,CPGUS,10326,14056,24908
CLPTA-11573,853152,CLPTA,10335,13090,23989
SOTS-954,511543,SOTS,10297,14264,38893
AENBI-1141,328580,AENBI,10277,10179,41861
KANS-3745,272508,KANS,10270,13944,37205
AHMOIA-709,962314,AHMOIA,10041,14408,39516
BSTISA-15205,598092,BSTISA,10306,11236,31329
CCZES-11513,395669,CCZES,10285,13151,33219
CSDES-2265,811571,CSDES,10329,11974,38118
THAR-3105,45133,THAR,10245,14000,41504
ADURS-11878,408070,ADURS,10286,13107,11208
CLPTA-11609,853188,CLPTA,10335,13099,32999
CLNUS-1316,222880,CLNUS,10264,14209,38533
AEDEIA-8190,204866,AEDEIA,10262,13430,34610
ACURSA-10212,608586,ACURSA,10307,13231,11095
CCNASA-9859,55623,CCNASA,10246,13303,34067
THAR-3357,45385,THAR,10245,12451,37595
SOTS-700,511289,SOTS,10297,12423,29391
CHPISA-16124,153294,CHPISA,10255,12660,30866
AMOSSA-6790,637197,AMOSSA,10311,13690,41191
CAENAA-9997,444552,CAENAA,10290,13355,34262
BXOPS-7250,268326,BXOPS,10269,11331,41094
CCZES-11821,395977,CCZES,10285,13141,22221
CLNUS-1693,223257,CLNUS,10264,14213,41708
CZNSIA-16200,493014,CZNSIA,10295,12578,27318
CLNUS-1670,223234,CLNUS,10264,11758,41707
CMULMA-513,963690,CMULMA,10043,14429,39647
SECI-12639,651341,SECI,10313,12441,40568
KANS-3506,272269,KANS,10270,12251,28038
ATNTI-14827,121749,ATNTI,10251,10634,15059
BSTISA-15192,598079,BSTISA,10306,12770,40273
KANS-3722,272485,KANS,10270,13947,37260
BIIZIA-932,638138,BIIZIA,10312,14293,38903
CLNUS-1618,223182,CLNUS,10264,14215,24040
BIIZIA-1321,638527,BIIZIA,10312,14298,17622
CBSSIA-15623,783730,CBSSIA,10325,12755,40249
BCRNI-7150,864051,BCRNI,10337,13526,35160
AEBII-16574,106839,AEBII,10250,12593,11385
CIULM-198,163822,CIULM,10257,14490,39977
BRDUAA-15641,41465,BRDUAA,10244,12682,30975
CHPISA-15692,152862,CHPISA,10255,12661,30811
CCZES-11953,396109,CCZES,10285,13158,33228
BMAUA-9559,174164,BMAUA,10258,13360,34305
ABYRAA-12955,703136,ABYRAA,10318,13006,32545
AAOLE-6646,839929,AAOLE,10333,13606,41106
LLAR-6086,132475,LLAR,10253,12268,36262
BOENXA-9034,553302,BOENXA,10302,13402,34524
CFSOS-2618,383804,CFSOS,10283,14103,38028
AGTISA-10270,808631,AGTISA,10328,10248,40740
AAFAIA-15656,221164,AAFAIA,10263,12730,31131
CCLEA-5658,768100,CCLEA,10324,13830,41325
CMATM-13680,525767,CMATM,10298,12957,32278
BCOGR-16652,829214,BCOGR,10331,12512,30006
ATEBA-14916,89807,ATEBA,10249,10620,31430
BRDUAA-15816,41640,BRDUAA,10244,12690,30923
CNCYE-3546,125654,CNCYE,10252,13927,24578
SOTS-1017,511606,SOTS,10297,12421,38805
BBII-2402,25221,BBII,10243,14070,37881
CGAIE-8238,417982,CGAIE,10288,11654,41013
AENBI-976,328415,AENBI,10277,10175,11435
CTNNIA-14745,359729,CTNNIA,10279,12849,31787
AAOLE-7359,840642,AAOLE,10333,10035,41108
AGBAS-4212,293532,AGBAS,10273,13899,37059
CAENAA-10068,444623,CAENAA,10290,13353,40844
UGWS-860,1031177,UGWS,10176,14475,39846
CDIAIA-13041,678221,CDIAIA,10315,13023,40522
CZNSIA-16475,493289,CZNSIA,10295,12160,27314
BBSWI-14438,381105,BBSWI,10282,10716,15720
CSPAS-16613,327166,CSPAS,10276,11967,30284
ATNTI-15027,121949,ATNTI,10251,12813,15059
AHMOIA-455,962060,AHMOIA,10041,14409,39560
CMULMA-274,963451,CMULMA,10043,14430,39621
AENBI-489,327928,AENBI,10277,14359,39339
BCRNI-7665,864566,BCRNI,10337,13523,35149
OUNS-13814,623154,OUNS,10308,12351,28839
CHPISA-15663,152833,CHPISA,10255,12663,30895
BNITSA-6041,559526,BNITSA,10303,13667,35807
CJIAEA-3515,629909,CJIAEA,10310,13972,23740
CQSIRA-497,969088,CQSIRA,10053,11924,39708
BNITSA-6032,559517,BNITSA,10303,13667,18501
CCNASA-10626,56390,CCNASA,10246,13313,40803
BDESS-13776,665152,BDESS,10314,10807,40477
CPMOAA-15667,344262,CPMOAA,10278,11894,30773
BDROI-575,409043,BDROI,10287,14329,39142
AEBII-16336,106601,AEBII,10250,10173,30443
CSDES-2465,811771,CSDES,10329,14124,38103
CQSIRA-959,969550,CQSIRA,10053,11922,41950
BWTZI-5913,299521,BWTZI,10274,11320,36399
CMATM-13416,525503,CMATM,10298,12949,40442
AHMOIA-627,962232,AHMOIA,10041,14407,39506
CLPTA-12184,853763,CLPTA,10335,13083,32973
CUTRAA-5890,288660,CUTRAA,10272,12079,36154
BBII-2357,25176,BBII,10243,14071,37810
AAMMNA-754,360543,AAMMNA,10280,14255,38721
CPNEI-5084,708509,CPNEI,10319,13795,36420
BNITSA-6778,560263,BNITSA,10303,13677,41170
BDESS-13599,664975,BDESS,10314,12961,16462
CLNUS-1434,222998,CLNUS,10264,14205,38510
AEDEIA-8823,205499,AEDEIA,10262,13434,40934
BMAUA-9803,174408,BMAUA,10258,11012,34306
BSTISA-15343,598230,BSTISA,10306,11235,19880
SOTS-1147,511736,SOTS,10297,14275,38819
CLPTA-11872,853451,CLPTA,10335,13081,32952
THAR-3205,45233,THAR,10245,13999,37500
BBSWI-14459,381126,BBSWI,10282,12917,32057
CTNNIA-14075,359059,CTNNIA,10279,12858,40355
CZNSIA-16796,493610,CZNSIA,10295,12571,40072
SOTS-1103,511692,SOTS,10297,14260,38801
AFRBIA-6207,543618,AFRBIA,10301,13642,35754
BCOGR-16576,829138,BCOGR,10331,12502,15931
ACMBA-3125,832687,ACMBA,10332,10110,37638
AAMMNA-959,360748,AAMMNA,10280,14244,10240
CMATM-14003,526090,CMATM,10298,12959,40458
CAOESA-2629,626333,CAOESA,10309,14139,21103
SECI-12160,650862,SECI,10313,13070,32891
CDIAIA-12756,677936,CDIAIA,10315,11565,22537
CMULMA-643,963820,CMULMA,10043,14435,24133
AAMMNA-995,360784,AAMMNA,10280,14243,10278
BNITSA-6103,559588,BNITSA,10303,13662,35830
AHMOIA-385,961990,AHMOIA,10041,10274,39519
BAORS-14766,459395,BAORS,10291,12836,31617
CQSIRA-410,969001,CQSIRA,10053,14452,39744
BAORS-14954,459583,BAORS,10291,12826,31671
CZNSIA-16010,492824,CZNSIA,10295,12566,27308
CZNSIA-16084,492898,CZNSIA,10295,12571,40063
CMHOIA-7850,21723,CMHOIA,10241,13475,40960
CSUNI-11282,258449,CSUNI,10267,13169,33356
CHPISA-16229,153399,CHPISA,10255,11672,40176
BHELIA-1163,460931,BHELIA,10292,14301,39077
AGBAS-3634,292954,AGBAS,10273,13899,41402
CFLOAA-4253,137101,CFLOAA,10254,13882,36901
RGIA-4579,689533,RGIA,10317,13859,36812
CSDES-2313,811619,CSDES,10329,11970,38153
CSDES-2398,811704,CSDES,10329,11971,38183
AFRBIA-6470,543881,AFRBIA,10301,10212,35782
MOIS-2554,856503,MOIS,10336,14092,28578
CSENX-7043,74165,CSENX,10248,13572,35359
CSPOAA-10629,310293,CSPOAA,10275,13268,26074
CPGUS-3414,787152,CPGUS,10326,11864,41543
ACMBA-3066,832628,ACMBA,10332,10113,41527
CNIAA-14336,582486,CNIAA,10305,11834,31967
AFRBIA-6271,543682,AFRBIA,10301,13656,35773
CVNSI-7274,567568,CVNSI,10304,13556,35241
CPIFIA-13000,747426,CPIFIA,10322,12983,25012
AMLISA-16627,510246,AMLISA,10296,12522,30150
CCZES-11509,395665,CCZES,10285,13152,33275
CNIAA-14512,582662,CNIAA,10305,11832,24660
BNITSA-6800,560285,BNITSA,10303,13675,41170
CNIAA-14659,582809,CNIAA,10305,12898,31926
AOLE-16178,733987,AOLE,10321,12611,30556
BHELIA-1155,460923,BHELIA,10292,14306,39088
BCRNI-7706,864607,BCRNI,10337,13534,35156
BDROI-496,408964,BDROI,10287,14322,39140
ASHUIA-10543,66946,ASHUIA,10247,13290,14613
OENS-14544,762240,OENS,10323,12362,31862
CSENX-7279,74401,CSENX,10248,13574,25882
CCSOAA-8301,476410,CCSOAA,10294,13451,34723
CLPTA-12007,853586,CLPTA,10335,13088,23998
BMAUA-9591,174196,BMAUA,10258,13374,34313
BPAYIA-9530,282508,BPAYIA,10271,13391,19115
LLAR-6028,132417,LLAR,10253,12269,36267
CSUNI-10731,257898,CSUNI,10267,13175,25871
CPTUS-12213,235470,CPTUS,10265,13043,32746
BDESS-13264,664640,BDESS,10314,12970,32392
BAORS-14926,459555,BAORS,10291,12825,31602
AEBII-16475,106740,AEBII,10250,12587,30417
APAER-15538,190169,APAER,10259,12712,31022
SOTS-1492,512081,SOTS,10297,14263,41760
AGTISA-10556,808917,AGTISA,10328,13242,33768
BDROI-767,409235,BDROI,10287,10800,39123
SOTS-969,511558,SOTS,10297,12420,38802
BBII-2948,25767,BBII,10243,14071,37848
BWTZI-5295,298903,BWTZI,10274,13770,36364
MOIS-2588,856537,MOIS,10336,12322,37993
CGAIE-7729,417473,CGAIE,10288,13506,41004
CLPTA-11788,853367,CLPTA,10335,11748,32916
BPLAS-1872,260415,BPLAS,10268,14171,38303
CVEGSA-10500,797687,CVEGSA,10327,13182,26641
CCSOAA-7998,476107,CCSOAA,10294,13445,34708
BRIGSA-3745,13744,BRIGSA,10240,13992,37460
ADURS-11488,407680,ADURS,10286,13111,40618
CAOESA-2528,626232,CAOESA,10309,14141,38242
CQSIRA-626,969217,CQSIRA,10053,11920,39726
BIIZIA-1158,638364,BIIZIA,10312,14283,17628
AEDEIA-8682,205358,AEDEIA,10262,13428,34609
CNIAA-14441,582591,CNIAA,10305,12893,40387
CNCYE-3965,126073,CNCYE,10252,13936,37124
VCUA-5197,366493,VCUA,10281,13841,29918
BIIZIA-807,638013,BIIZIA,10312,14294,38979
CQSIRA-380,968971,CQSIRA,10053,11922,41943
BBSWI-14312,380979,BBSWI,10282,12910,15740
CSPAS-16365,326918,CSPAS,10276,12552,30293
BIIZIA-1227,638433,BIIZIA,10312,10953,17637
AAFAIA-16052,221560,AAFAIA,10263,12727,40238
CAOESA-1952,625656,CAOESA,10309,14144,38200
MOIS-2243,856192,MOIS,10336,14098,37922
CJIAEA-3755,630149,CJIAEA,10310,13974,23756
CZNSIA-16425,493239,CZNSIA,10295,12578,30381
CTIRAA-16170,434314,CTIRAA,10289,12624,30609
CPIFIA-13067,747493,CPIFIA,10322,11875,25033
CMATM-13829,525916,CMATM,10298,11811,32281
CLPTA-12272,853851,CLPTA,10335,13094,40596
CCSOAA-8055,476164,CCSOAA,10294,13447,34729
ACURSA-10269,608643,ACURSA,10307,13226,33616
THAR-3035,45063,THAR,10245,14002,29625
BBATE-6941,468082,BBATE,10293,13635,41131
BFNTAA-7890,717119,BFNTAA,10320,13483,34900
SECI-12633,651335,SECI,10313,13066,40572
AENBI-1055,328494,AENBI,10277,10178,41871
CBSSIA-15558,783665,CBSSIA,10325,12744,31202
ASHUIA-10371,66774,ASHUIA,10247,13296,33901
CIULM-895,164519,CIULM,10257,11701,41989
CPGUS-2932,786670,CPGUS,10326,14048,37700
CNCYE-3830,125938,CNCYE,10252,13920,41436
CCNASA-10635,56399,CCNASA,10246,11508,40811
BDROI-551,409019,BDROI,10287,14326,41832
AFRBIA-6058,543469,AFRBIA,10301,13648,35756
AEBII-15954,106219,AEBII,10250,10170,30496
CCLEA-4884,767326,CCLEA,10324,13833,22037
CLPTA-12061,853640,CLPTA,10335,11745,32915
CZNSIA-16587,493401,CZNSIA,10295,12578,30351
CUTRAA-6064,288834,CUTRAA,10272,13735,41230
CHPISA-15540,152710,CHPISA,10255,12676,30840
BFNTAA-8548,717777,BFNTAA,10320,13494,40980
UGWS-225,1030542,UGWS,10176,14478,29812
CSDES-2602,811908,CSDES,10329,14130,38137
AGBAS-3850,293170,AGBAS,10273,13899,37028
BNITSA-6082,559567,BNITSA,10303,13663,35834
BPAYIA-9566,282544,BPAYIA,10271,13397,34469
BCRNI-7482,864383,BCRNI,10337,13529,16039
CPGUS-2738,786476,CPGUS,10326,14056,37746
CPNEI-5217,708642,CPNEI,10319,11874,36420
CMULMA-571,963748,CMULMA,10043,14435,39635
CHNAS-4939,195911,CHNAS,10261,11656,23274
CNIAA-14387,582537,CNIAA,10305,12880,31909
OUNS-14015,623355,OUNS,10308,12353,32104
CSPAS-16651,327204,CSPAS,10276,11968,30258
CPTUS-12184,235441,CPTUS,10265,13045,25240
APAER-15768,190399,APAER,10259,12703,31077
THAR-3392,45420,THAR,10245,12451,29638
CCNASA-10572,56336,CCNASA,10246,11507,34043
CMHOIA-8465,22338,CMHOIA,10241,13466,34836
BXOPS-7230,268306,BXOPS,10269,13589,20672
BBII-2496,25315,BBII,10243,14068,41573
BOENXA-8833,553101,BOENXA,10302,13403,34522
CMATM-13286,525373,CMATM,10298,12947,32297
AEBII-15981,106246,AEBII,10250,12587,30463
CCLEA-5617,768059,CCLEA,10324,13828,41338
ADURS-11829,408021,ADURS,10286,13113,33073
CSPAS-16724,327277,CSPAS,10276,12556,30238
BRIGSA-3472,13471,BRIGSA,10240,13985,19741
CZNSIA-16451,493265,CZNSIA,10295,12160,30319
CVEGSA-10583,797770,CVEGSA,10327,13180,40689
CAOESA-2652,626356,CAOESA,10309,14139,41641
SOTS-1034,511623,SOTS,10297,14266,29383
CTNNIA-14188,359172,CTNNIA,10279,12064,31745
BMAUA-9289,173894,BMAUA,10258,13365,34370
CPTUS-12776,236033,CPTUS,10265,13046,32780
CPNEI-5759,709184,CPNEI,10319,13794,41290
SOTS-1460,512049,SOTS,10297,14261,41779
CQSIRA-963,969554,CQSIRA,10053,11921,41959
BHELIA-833,460601,BHELIA,10292,10942,17521
ATNTI-15099,122021,ATNTI,10251,12819,15076
BBII-2312,25131,BBII,10243,14061,37824
BOENXA-9217,553485,BOENXA,10302,13400,40913
BHELIA-1038,460806,BHELIA,10292,14302,39060
BPETS-10736,246911,BPETS,10266,13214,18906
BDESS-13429,664805,BDESS,10314,12974,32348
CPNEI-5038,708463,CPNEI,10319,11871,24966
CVNSI-7173,567467,CVNSI,10304,13542,35243
BFNTAA-8406,717635,BFNTAA,10320,10861,34934
BWTZI-6032,299640,BWTZI,10274,13774,41267
CVNSI-7680,567974,CVNSI,10304,13553,26793
BDROI-611,409079,BDROI,10287,14321,39114
THAR-3353,45381,THAR,10245,12454,37506
BHELIA-586,460354,BHELIA,10292,10942,17548
CVERSA-9908,163333,CVERSA,10256,13331,34153
AFRBIA-6089,543500,AFRBIA,10301,13650,35748
RGIA-4744,689698,RGIA,10317,13862,36832
CTIRAA-15999,434143,CTIRAA,10289,12624,30629
BRDUAA-15840,41664,BRDUAA,10244,12696,40190
CCNASA-10562,56326,CCNASA,10246,11505,22070
LLAR-5749,132138,LLAR,10253,13741,28151
CVEGSA-10780,797967,CVEGSA,10327,13195,26670
CMHOIA-8253,22126,CMHOIA,10241,13468,34800
BWTZI-5594,299202,BWTZI,10274,13762,41271
AFRBIA-6688,544099,AFRBIA,10301,13641,35771
CPMOAA-15838,344433,CPMOAA,10278,12648,25159
BRDUAA-15914,41738,BRDUAA,10244,12688,19569
BCRNI-7090,863991,BCRNI,10337,10750,35185
CLPTA-12256,853835,CLPTA,10335,13083,32959
CHNAS-4974,195946,CHNAS,10261,13813,36533
ABYRAA-12940,703121,ABYRAA,10318,13016,10568
AAFAIA-15742,221250,AAFAIA,10263,12733,40232
CMULMA-363,963540,CMULMA,10043,14434,39664
LLAR-6105,132494,LLAR,10253,13755,36259
CGAIE-8343,418087,CGAIE,10288,11650,23216
ABYRAA-13180,703361,ABYRAA,10318,10074,32518
CLPTA-12162,853741,CLPTA,10335,13093,32930
BSTISA-14697,597584,BSTISA,10306,12779,31374
CJIAEA-3440,629834,CJIAEA,10310,13959,23727
CUTRAA-5807,288577,CUTRAA,10272,13726,41227
CHNAS-5110,196082,CHNAS,10261,13811,36500
CCLEA-5546,767988,CCLEA,10324,13828,36697
CSENX-7508,74630,CSENX,10248,11989,25906
BDESS-13036,664412,BDESS,10314,10807,32397
BPLAS-2473,261016,BPLAS,10268,14176,19377
AENBI-437,327876,AENBI,10277,10178,41864
AQINS-6367,684618,AQINS,10316,13714,36007
CSDES-2623,811929,CSDES,10329,14130,25783
CGAIE-8185,417929,CGAIE,10288,13505,35032
AOLE-16394,734203,AOLE,10321,10436,30539
SOTS-1080,511669,SOTS,10297,14271,29371
ASHUIA-10644,67047,ASHUIA,10247,13289,14600
BHELIA-1306,461074,BHELIA,10292,14314,39082
AHMOIA-362,961967,AHMOIA,10041,10270,39574
BRIGSA-3542,13541,BRIGSA,10240,11218,19759
BPLAS-2373,260916,BPLAS,10268,14161,41662
AFRBIA-6587,543998,AFRBIA,10301,10212,11699
CZNSIA-16678,493492,CZNSIA,10295,12573,27291
CBSSIA-15461,783568,CBSSIA,10325,11466,40249
CBSSIA-15116,783223,CBSSIA,10325,12751,31267
CJIAEA-3725,630119,CJIAEA,10310,13959,37375
CPTUS-12459,235716,CPTUS,10265,11905,32711
BBATE-6778,467919,BBATE,10293,13624,35614
CPTUS-12882,236139,CPTUS,10265,13041,40545
CQSIRA-689,969280,CQSIRA,10053,14444,25372
BMAUA-9489,174094,BMAUA,10258,11013,18081
VCUA-4727,366023,VCUA,10281,13856,41348
BMAUA-9364,173969,BMAUA,10258,13361,18112
CPGUS-2706,786444,CPGUS,10326,14054,37711
BMAUA-9374,173979,BMAUA,10258,11012,34332
LLAR-5848,132237,LLAR,10253,13756,36224
CTNNIA-14361,359345,CTNNIA,10279,12846,31704
THAR-3091,45119,THAR,10245,14014,41503
BOENXA-9066,553334,BOENXA,10302,13401,34561
VCUA-4873,366169,VCUA,10281,13839,36719
CSPAS-16789,327342,CSPAS,10276,12544,30245
SOTS-1494,512083,SOTS,10297,12423,41779
CPMOAA-16175,344770,CPMOAA,10278,12651,30713
AAMMNA-1119,360908,AAMMNA,10280,14239,38741
AHMOIA-547,962152,AHMOIA,10041,14399,12169
CCLEA-5275,767717,CCLEA,10324,13837,36660
BFNTAA-8408,717637,BFNTAA,10320,13485,16906
BBII-2630,25449,BBII,10243,14069,37848
BPETS-10486,246661,BPETS,10266,13216,33513
AENBI-844,328283,AENBI,10277,14369,11425
CSENX-7138,74260,CSENX,10248,13565,35338
BBII-2334,25153,BBII,10243,14065,41563
CLNUS-1039,222603,CLNUS,10264,11758,24051
CSENX-7580,74702,CSENX,10248,11985,35318
BMAUA-9245,173850,BMAUA,10258,13376,34354
BBATE-6506,467647,BBATE,10293,13636,35669
CIULM-306,163930,CIULM,10257,14497,41998
CVEGSA-10667,797854,CVEGSA,10327,13199,33403
AQINS-6694,684945,AQINS,10316,13699,41206
AAMMNA-808,360597,AAMMNA,10280,10030,41752
CSENX-7271,74393,CSENX,10248,13577,41079
CTBAA-1294,536998,CTBAA,10300,14190,38470
CUTRAA-6107,288877,CUTRAA,10272,13721,41238
ASHUIA-9973,66376,ASHUIA,10247,13289,14606
CCSOAA-8550,476659,CCSOAA,10294,13440,34720
BPAYIA-9536,282514,BPAYIA,10271,11135,19106
CJIAEA-3498,629892,CJIAEA,10310,13970,37308
BPETS-10516,246691,BPETS,10266,13202,33530
CPIFIA-12761,747187,CPIFIA,10322,12991,25017
BDESS-13474,664850,BDESS,10314,12973,16467
AAOLE-7073,840356,AAOLE,10333,10038,35522
CCLEA-5332,767774,CCLEA,10324,13837,22031
CPTUS-12729,235986,CPTUS,10265,13050,32786
CFLOAA-3821,136669,CFLOAA,10254,13882,41392
CDIAIA-12811,677991,CDIAIA,10315,11565,32609
BBSWI-13977,380644,BBSWI,10282,12908,15734
CTNNIA-14483,359467,CTNNIA,10279,12856,26509
CSPOAA-10338,310002,CSPOAA,10275,13265,33804
OUNS-14338,623678,OUNS,10308,12924,40423
AGBAS-4282,293602,AGBAS,10273,13917,41408
BRIGSA-3545,13544,BRIGSA,10240,13997,37439
ATNTI-14540,121462,ATNTI,10251,12800,15070
CTBAA-1622,537326,CTBAA,10300,14188,38422
BSTISA-14902,597789,BSTISA,10306,11237,31345
BDESS-13664,665040,BDESS,10314,10809,16477
BBII-2512,25331,BBII,10243,14075,41562
BBSWI-14161,380828,BBSWI,10282,12908,32089
BBATE-6626,467767,BBATE,10293,13623,41123
BPETS-10900,247075,BPETS,10266,13210,33568
CLNUS-907,222471,CLNUS,10264,14218,38564
ACMBA-3483,833045,ACMBA,10332,14026,37652
CPTUS-12617,235874,CPTUS,10265,13041,32739
BAORS-14638,459267,BAORS,10291,12823,31685
BHELIA-692,460460,BHELIA,10292,10940,17548
BBII-2784,25603,BBII,10243,14065,20303
BPAYIA-9771,282749,BPAYIA,10271,11139,40889
CPGUS-3130,786868,CPGUS,10326,11864,24917
CHPISA-15636,152806,CHPISA,10255,12677,23374
CPTUS-12781,236038,CPTUS,10265,13047,25271
CVEGSA-10473,797660,CVEGSA,10327,13180,33435
BCRNI-7231,864132,BCRNI,10337,13522,41031
AAOLE-6711,839994,AAOLE,10333,13603,35509
LLAR-6238,132627,LLAR,10253,13750,36273
BXOPS-7157,268233,BXOPS,10269,13591,20646
CTNNIA-14363,359347,CTNNIA,10279,12842,26482
BOENXA-8776,553044,BOENXA,10302,13403,18653
CCLEA-4969,767411,CCLEA,10324,13836,36698
CLPTA-11743,853322,CLPTA,10335,13092,32956
ACURSA-10402,608776,ACURSA,10307,13228,11096
AEDEIA-8254,204930,AEDEIA,10262,13431,34690
AQINS-6031,684282,AQINS,10316,13699,36003
BPLAS-1932,260475,BPLAS,10268,14161,38382
BNITSA-6505,559990,BNITSA,10303,13661,18481
CNIAA-14636,582786,CNIAA,10305,11830,31956
AGTISA-10745,809106,AGTISA,10328,10247,11973
CHNAS-5676,196648,CHNAS,10261,13804,41313
CFLOAA-4293,137141,CFLOAA,10254,13898,41389
CAENAA-9665,444220,CAENAA,10290,13348,34234
BAORS-14561,459190,BAORS,10291,10688,31604
OUNS-13596,622936,OUNS,10308,12930,32188
AAOLE-6667,839950,AAOLE,10333,13603,35576
CMATM-13727,525814,CMATM,10298,12940,24489
CPIFIA-12709,747135,CPIFIA,10322,12995,25026
CHNAS-5400,196372,CHNAS,10261,11659,23276
VCUA-5091,366387,VCUA,10281,13850,36707
ABYRAA-12539,702720,ABYRAA,10318,13003,32543
CTBAA-1308,537012,CTBAA,10300,14195,38454
BXOPS-7005,268081,BXOPS,10269,13588,41085
OUNS-13828,623168,OUNS,10308,12923,32180
AFRBIA-6334,543745,AFRBIA,10301,10210,11702
RGIA-4652,689606,RGIA,10317,13878,29127
CBSSIA-15397,783504,CBSSIA,10325,11467,31271
VCUA-4758,366054,VCUA,10281,13850,29904
CMULMA-785,963962,CMULMA,10043,14423,41924
BDROI-1115,409583,BDROI,10287,14336,41825
CAENAA-9639,444194,CAENAA,10290,13340,34252
AENBI-668,328107,AENBI,10277,10177,39374
CPMOAA-16069,344664,CPMOAA,10278,12658,25145
CPGUS-2741,786479,CPGUS,10326,14045,24905
CMHOIA-8225,22098,CMHOIA,10241,13466,34826
AEDEIA-8063,204739,AEDEIA,10262,10186,34625
CPNEI-5464,708889,CPNEI,10319,13784,36429
BCRNI-7592,864493,BCRNI,10337,13528,35163
BBII-2358,25177,BBII,10243,14060,20303
OUNS-13641,622981,OUNS,10308,12938,28805
CNIAA-14302,582452,CNIAA,10305,12895,31961
CJIAEA-3721,630115,CJIAEA,10310,11719,23725
CUTRAA-6322,289092,CUTRAA,10272,13725,41222
CTNNIA-14209,359193,CTNNIA,10279,12843,31789
AMOSSA-6516,636923,AMOSSA,10311,13679,41183
VCUA-5250,366546,VCUA,10281,13843,36703
AHMOIA-785,962390,AHMOIA,10041,10270,12173
AMLISA-16408,510027,AMLISA,10296,10385,30178
CCSOAA-8497,476606,CCSOAA,10294,13452,21997
ATEBA-15187,90078,ATEBA,10249,12799,31472
BDESS-13682,665058,BDESS,10314,12974,16440
APAER-15387,190018,APAER,10259,12709,31036
BBATE-6514,467655,BBATE,10293,13626,35681
BPAYIA-9231,282209,BPAYIA,10271,13387,19100
KANS-4134,272897,KANS,10270,13954,28000
CHNAS-5684,196656,CHNAS,10261,11657,41306
CGAIE-7823,417567,CGAIE,10288,11650,35000
KANS-4182,272945,KANS,10270,13939,41449
AFRBIA-6836,544247,AFRBIA,10301,13647,41145
AFRBIA-6616,544027,AFRBIA,10301,10212,35722
CSUNI-10986,258153,CSUNI,10267,11984,33397
MOIS-2468,856417,MOIS,10336,14083,37931
KANS-4057,272820,KANS,10270,13946,37200
ABYRAA-13158,703339,ABYRAA,10318,10073,40500
CCZES-11885,396041,CCZES,10285,13156,33233
KANS-4098,272861,KANS,10270,13948,28019
BBATE-6403,467544,BBATE,10293,13638,35654
AQINS-5905,684156,AQINS,10316,13701,41205
CVEGSA-10827,798014,CVEGSA,10327,13181,33466
CMATM-13696,525783,CMATM,10298,12957,32227
ATNTI-14755,121677,ATNTI,10251,12804,40318
BFNTAA-7915,717144,BFNTAA,10320,13485,34946
CSPAS-16470,327023,CSPAS,10276,12555,30256
AEBII-16126,106391,AEBII,10250,12591,30494
BFNTAA-7879,717108,BFNTAA,10320,13494,34951
BSTISA-15427,598314,BSTISA,10306,12769,31301
AOLE-16088,733897,AOLE,10321,10438,13507
BHELIA-707,460475,BHELIA,10292,10941,41817
CNIAA-14111,582261,CNIAA,10305,12885,31959
MOIS-2171,856120,MOIS,10336,14082,37950
CPIFIA-13258,747684,CPIFIA,10322,12995,40495
CCNASA-10612,56376,CCNASA,10246,13308,40809
BFNTAA-8518,717747,BFNTAA,10320,10861,34965
UGWS-677,1030994,UGWS,10176,14472,29833
CPTUS-12881,236138,CPTUS,10265,13051,40540
CVERSA-9647,163072,CVERSA,10256,13328,26808
UGWS-774,1031091,UGWS,10176,14462,29812
CGAIE-8205,417949,CGAIE,10288,13515,35079
BXOPS-7243,268319,BXOPS,10269,13597,35447
ATNTI-14606,121528,ATNTI,10251,12808,31545
CUTRAA-6546,289316,CUTRAA,10272,13729,41226
BWTZI-5670,299278,BWTZI,10274,13761,36384
CCSOAA-8640,476749,CCSOAA,10294,13444,34744
BRIGSA-3868,13867,BRIGSA,10240,11217,41483
BXOPS-7296,268372,BXOPS,10269,13593,20669
UGWS-227,1030544,UGWS,10176,14462,39884
AMLISA-16454,510073,AMLISA,10296,12532,30155
